Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
U.S. Collier Hero off Baker's Haulover					Written on verso: "U.S. Collier Hero ashore off Bakers Haulover", "Spanish war", "F___ & R.M.M"	Munroe family; Boats and boating; Steamboats; Oceans	Photographs				Florida	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 11			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150004180001001	Image		image/tiff				21110320 Bytes	2966	2370	3857494672	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150004180001001.tif		2009-10-22	2010-11-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/600	600	154.jp2	/asm0015/image/154.jp2
Biscayne Bay mangroves					Written on verso: "Biscayne Bay Mangroves"	Biscayne Bay (Florida); Mangrove plants; Munroe family	Photographs					1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box 22			jrn; cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150011040001001	Image		image/tiff				11547060 Bytes	1948	1971	2663232261	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150011040001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/601	601	836.jp2	/asm0015/image/836.jp2
Bayview house					Written on verso: "BayView House"; "C18805"	Munroe family	Photographs					1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015					cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150009510001001	Image		image/tiff				56545928 Bytes	4794	3700	594062606	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150009510001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/602	602	254.jp2	/asm0015/image/254.jp2
Three boats on the water					Written on verso: "164"	Munroe family; Boats and boating; Oceans	Photographs				Florida	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015					jrn; cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150007380001001	Image		image/tiff				9995164 Bytes	2131	1560	3038428905	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150007380001001.tif		2009-10-22	2010-11-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/603	603	873.jp2	/asm0015/image/873.jp2
Ralph M. Munroe house with people						Munroe family; Munroe, Ralph, 1851-1933; Coconut Grove (Miami, Florida) -- History; Coconut Grove (Miami, Florida) -- Pictorial works	Postcards				Coconut Grove (Miami, Florida)	1 postcard	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 2			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150000570001001	Image		image/tiff				19726220 Bytes	3226	2036	1862991146	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150000570001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/604	604	699.jp2	/asm0015/image/699.jp2
By Tamiami Trail					Written on verso: "By Tamiami Trail"; "For Mrs. Munroe"	Munroe family	Photographs				Miami (Florida)	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015					cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150010220001001	Image		image/tiff				42433412 Bytes	2961	4774	1936776280	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150010220001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/605	605	371.jp2	/asm0015/image/371.jp2
South corner of porch at Barnacle					Written on verso: "South corner of porch at Barnacle"	Munroe family; Barnacle (Miami, Florida)	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015					ccg; cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150010590001001	Image		image/tiff				18666064 Bytes	2803	2217	3774212766	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150010590001001.tif		2009-10-22	2010-11-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/606	606	211.jp2	/asm0015/image/211.jp2
Spillway					Written on verso: "Spillway (Hine)"	Munroe family; Spillways	Photographs					1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 16			jrn; cme	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150006200001001	Image		image/tiff				23311604 Bytes	2455	3162	216261314	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150006200001001.tif		2009-10-22	2010-11-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/607	607	197.jp2	/asm0015/image/197.jp2
Making of movie "Where Pavement Ends"					Written on verso: "Making of movie 'Where Pavement ends' 1922", "Filmed In Front Yard Of A.B. Gardner Home Next Door Neighbor To Barnacle"	Motion pictures --  Florida -- History; Motion picture locations -- Florida; Munroe family	Photographs		1922	1920-1930	Florida	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 22			ccg; jrn	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150007810001001	Image		image/tiff				92650762 Bytes	5984	4857	3758068178	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150007810001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/608	608	952.jp2	/asm0015/image/952.jp2
Patty and Wirth on neighborhood trail					Written on verso: "Patty And Wirth On Neighborhood Trail"	Munroe family; Munroe, Patty; Munroe, Wirth	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 3			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150000910001001	Image		image/tiff				34093356 Bytes	4004	2836	1432450087	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150000910001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/609	609	444.jp2	/asm0015/image/444.jp2
Scene near Newark, New Jersey					Written on verso: "Near Newark (Hine)"	Munroe family; Newark (New Jersey)	Photographs				New Jersey	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 16			jrn; ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150006100001001	Image		image/tiff				25721632 Bytes	3461	2475	1058912916	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150006100001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/610	610	326.jp2	/asm0015/image/326.jp2
Older man		Bogardus, A.			Imprinted on front: Photographer's info: "A. Bogardus, 18th St. & B'way, N.Y." ; Imprinted on verso: Photographer's logo and information: "BOGARDUS' "SOUVENIR" CARD, 872 BROADWAY, cor. 18th St. NEW YORK "	Portrait photography; Munroe family	Photographs					1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 14			ccg; JRN	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150005320001001	Image		image/tiff				31443368 Bytes	2623	3993	536136057	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150005320001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/611	611	645.jp2	/asm0015/image/645.jp2
Ellins Grove					Written on front: "Ellins Grove"	Munroe family	Photographs					1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No.8			cme	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150002800001001	Image		image/tiff				60086868 Bytes	5118	3912	3517668590	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150002800001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/612	612	3.jp2	/asm0015/image/3.jp2
Four master		Hine, T. A.			Imprint on front: "T. A. Hine Photo"	Boats and boating; Oceans; Munroe family	Photographs					1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015					jrn; cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150003620001001	Image		image/tiff				23554504 Bytes	3564	2201	4224673673	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150003620001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/613	613	438.jp2	/asm0015/image/438.jp2
Scene near Newark, New Jersey					Written on verso: "Near Newark, (Hine)"	Munroe family; Newark (New Jersey)	Photographs					1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 16			jrn; cme	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150006250001001	Image		image/tiff				26811376 Bytes	3599	2481	1222782272	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150006250001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/614	614	899.jp2	/asm0015/image/899.jp2
Military parade					Written on verso: "Military Parade", "Boston"	Parades; Boston (Massachusetts) -- History; Munroe family	Photographs				Boston (Massachusetts)	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150006760001001	Image		image/tiff				27113120 Bytes	3672	2459	1323887587	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150006760001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/615	615	185.jp2	/asm0015/image/185.jp2
A note						Munroe family	Documents					1 manuscript			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015								http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150009610001001	Image		image/tiff				16168436 Bytes	2912	1850	931818745	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150009610001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/616	616	610.jp2	/asm0015/image/610.jp2
Views in Royal Palm Park					Written on verso: "R. P. Park"		Photographs					1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 4			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150001510001001	Image		image/tiff				20758976 Bytes	2054	3365	2645827342	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150001510001001.tif		2009-10-22	2010-05-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/617	617	134.jp2	/asm0015/image/134.jp2
View of the shoreline							Photographs					1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015					ccg; cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150011170001001	Image		image/tiff				14491212 Bytes	2696	1789	943551229	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150011170001001.tif		2009-10-22	2010-07-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/618	618	69.jp2	/asm0015/image/69.jp2
Woman and dog outside of little house						Munroe family; Dogs	Photographs								University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015					ccg			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150010480001001	Image		image/tiff				16702600 Bytes	2664	2087	2027111259	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150010480001001.tif		2009-10-22	2010-11-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/619	619	146.jp2	/asm0015/image/146.jp2
Path and house in trees						Cottages; Munroe family	Photographs					1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015					ccg; cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150009120001001	Image		image/tiff				22415550 Bytes	3458	2160	3515620380	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150009120001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/620	620	807.jp2	/asm0015/image/807.jp2
Letter to United States Engineers						Munroe family	Correspondence		1926-08-16	1920-1930	Coconut Grove (Miami, Florida)	1 letter	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015					ccg; cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150006990001001	Text		image/tiff				104559896 Bytes	5204	6696	612918649	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150006990001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/621	621	32.jp2	/asm0015/image/32.jp2
Camp Biscayne					Written on verso: "Camp Biscayne"; "Kitchen End Of Main Dining Room Which Was The First Building, Later Connected To Cottage #1"	Munroe family; Coconut Grove (Miami, Florida) -- History; Coconut Grove (Miami, Florida) -- Pictorial works	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015					cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150008070001001	Image		image/tiff				33696040 Bytes	2783		2935061392	RGB	4033	600 Pixels Per Inch	asm00150008070001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/622	622	697.jp2	/asm0015/image/697.jp2
Ralph M. Munroe house						Munroe family; Munroe, Ralph, 1851-1933; Coconut Grove (Miami, Florida) -- History; Coconut Grove (Miami, Florida) -- Pictorial works	Postcards				Coconut Grove (Miami, Florida)	1 postcard	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 2			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150000560001001	Image		image/tiff				19671040 Bytes	3217	2036	3392415223	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150000560001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/623	623	664.jp2	/asm0015/image/664.jp2
Views in Royal Palm Park					Written on verso: "R. P. Park"		Photographs					1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 4			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150001520001001	Image		image/tiff				20425688 Bytes	2027	3355	1477112713	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150001520001001.tif		2009-10-22	2010-05-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/624	624	5.jp2	/asm0015/image/5.jp2
Tom Hines					Written on verso: "Tom Hines"	Munroe family; Portrait photography	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 14			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150005510001001	Image		image/tiff				69784770 Bytes	4370	5323	955710130	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150005510001001.tif		2009-10-22	2010-11-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/625	625	757.jp2	/asm0015/image/757.jp2
Group at Munroe boat house					Written on front: "Group at Munroe Boat house"; stamped on verso: "A. Munroe, Concord, Mass."	Frontier and pioneer life -- Florida; Portrait photography; Boathouses; Munroe family	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 13			ccg	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150004850001001	Image		image/tiff				83129984 Bytes	6063	4569	3273824889	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150004850001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/626	626	181.jp2	/asm0015/image/181.jp2
Breezy Knoll interior					Written on front: "Breezy Knoll"	Munroe family	Photographs				Staten Island (New York)	1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 15			jrn	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150005810001001	Image		image/tiff				67154684 Bytes	6094	3672	3983217146	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150005810001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/627	627	820.jp2	/asm0015/image/820.jp2
Oswald Austen		Clark			Imprinted on front: Photographer's info:" __ Clark, New Brunswick, N.J."  ; Written on verso: "Oswald Austen", "Feb 1889"	Portrait photography; Munroe family	Photographs		1889-02	1880-1890		1 b&w photograph	eng		University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 14			ccg;jrn	Reviewed items		http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150005340001001	Image		image/tiff				31187840 Bytes	2628	3953	2786073547	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150005340001001.tif		2009-10-22	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/628	628	246.jp2	/asm0015/image/246.jp2
