Title	Translated Title	Movements Title	Uniform Title	Composer	Lyricist	Arranger	Performer	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Sheet 3																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1879	1879	1880.pdfpage	/asm0038/image/1880.pdfpage
Sheet 4																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1880	1880	1881.pdfpage	/asm0038/image/1881.pdfpage
Sheet 5																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1881	1881	1882.pdfpage	/asm0038/image/1882.pdfpage
Sheet 6																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1882	1882	1883.pdfpage	/asm0038/image/1883.pdfpage
Sheet 7																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1883	1883	1884.pdfpage	/asm0038/image/1884.pdfpage
Sheet 8																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1884	1884	1885.pdfpage	/asm0038/image/1885.pdfpage
Sheet 9																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1885	1885	1886.pdfpage	/asm0038/image/1886.pdfpage
Sheet 10																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1886	1886	1887.pdfpage	/asm0038/image/1887.pdfpage
Sheet 11																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1887	1887	1888.pdfpage	/asm0038/image/1888.pdfpage
Sheet 12																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1888	1888	1889.pdfpage	/asm0038/image/1889.pdfpage
Sheet 13																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1889	1889	1890.pdfpage	/asm0038/image/1890.pdfpage
Sheet 14																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1890	1890	1891.pdfpage	/asm0038/image/1891.pdfpage
Sheet 15																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1891	1891	1892.pdfpage	/asm0038/image/1892.pdfpage
Sheet 16																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1892	1892	1893.pdfpage	/asm0038/image/1893.pdfpage
Sheet 17																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1893	1893	1894.pdfpage	/asm0038/image/1894.pdfpage
Sheet 18																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1894	1894	1895.pdfpage	/asm0038/image/1895.pdfpage
Sheet 19																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1895	1895	1896.pdfpage	/asm0038/image/1896.pdfpage
Sheet 20																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1896	1896	1897.pdfpage	/asm0038/image/1897.pdfpage
Sheet 21																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1897	1897	1898.pdfpage	/asm0038/image/1898.pdfpage
Sheet 22																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1898	1898	1899.pdfpage	/asm0038/image/1899.pdfpage
Sheet 23																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1899	1899	1900.pdfpage	/asm0038/image/1900.pdfpage
Sheet 24																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1900	1900	1901.pdfpage	/asm0038/image/1901.pdfpage
Sheet 25																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1901	1901	1902.pdfpage	/asm0038/image/1902.pdfpage
Sheet 26																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1902	1902	1903.pdfpage	/asm0038/image/1903.pdfpage
Sheet 27																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1903	1903	1904.pdfpage	/asm0038/image/1904.pdfpage
Sheet 28																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1904	1904	1905.pdfpage	/asm0038/image/1905.pdfpage
Sheet 29																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1905	1905	1906.pdfpage	/asm0038/image/1906.pdfpage
Sheet 30																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1906	1906	1907.pdfpage	/asm0038/image/1907.pdfpage
Sheet 31																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1907	1907	1908.pdfpage	/asm0038/image/1908.pdfpage
Sheet 32																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1908	1908	1909.pdfpage	/asm0038/image/1909.pdfpage
Sheet 33																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1909	1909	1910.pdfpage	/asm0038/image/1910.pdfpage
Trío Catherine				Romero, Aldemaro					Violin piano and cello (score). Not premiered.	Piano trios; Composers -- Venezuela; Music -- Venezuela;			2004-05-08	2000-2010		1 musical score, 33 pages; 21.5 x 33 cm		University of Miami Libraries. Special Collections.	Aldemaro Romero Archive	ASM0038		Box No. 7			ccg; sr; amy		Requests to publish materials from this collection require written permission from the rights owner. For more information please contact: A PAGANI S.r.l. Edizioni Musicali, Via Nazario Sauro, 5, 22073 Fino Mornasco (CO) - Italy, Tel. (+39) 031.927642, Fax (+39) 031.881335, info@apagani.it - www.apagani.it	http://merrick.library.miami.edu/digitalprojects/copyright.html	asm003800053			Text		application/pdf											asm003800053.pdf		2013-06-11	2013-06-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1910	1910	1911.cpd	/asm0038/supp/1910/index.pdf
Sheet 1		Gloria in Excelsis Deo																																													2011-04-28	2011-04-28	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1911	1911	1912.pdfpage	/asm0038/image/1912.pdfpage
Sheet 2																																															2011-03-01	2011-03-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1912	1912	1913.pdfpage	/asm0038/image/1913.pdfpage
Sheet 3																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1913	1913	1914.pdfpage	/asm0038/image/1914.pdfpage
Sheet 4																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1914	1914	1915.pdfpage	/asm0038/image/1915.pdfpage
Sheet 5																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1915	1915	1916.pdfpage	/asm0038/image/1916.pdfpage
Sheet 6																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1916	1916	1917.pdfpage	/asm0038/image/1917.pdfpage
Sheet 7																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1917	1917	1918.pdfpage	/asm0038/image/1918.pdfpage
Sheet 8																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1918	1918	1919.pdfpage	/asm0038/image/1919.pdfpage
Sheet 9																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1919	1919	1920.pdfpage	/asm0038/image/1920.pdfpage
Sheet 10																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1920	1920	1921.pdfpage	/asm0038/image/1921.pdfpage
Sheet 11																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1921	1921	1922.pdfpage	/asm0038/image/1922.pdfpage
Sheet 12																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1922	1922	1923.pdfpage	/asm0038/image/1923.pdfpage
Sheet 13																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1923	1923	1924.pdfpage	/asm0038/image/1924.pdfpage
Sheet 14																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1924	1924	1925.pdfpage	/asm0038/image/1925.pdfpage
Sheet 15																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1925	1925	1926.pdfpage	/asm0038/image/1926.pdfpage
Sheet 16																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1926	1926	1927.pdfpage	/asm0038/image/1927.pdfpage
Sheet 17																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1927	1927	1928.pdfpage	/asm0038/image/1928.pdfpage
Sheet 18																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1928	1928	1929.pdfpage	/asm0038/image/1929.pdfpage
Sheet 19																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1929	1929	1930.pdfpage	/asm0038/image/1930.pdfpage
Sheet 20																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1930	1930	1931.pdfpage	/asm0038/image/1931.pdfpage
Sheet 21																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1931	1931	1932.pdfpage	/asm0038/image/1932.pdfpage
Sheet 22																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1932	1932	1933.pdfpage	/asm0038/image/1933.pdfpage
Sheet 23																																															2011-03-01	2011-03-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1933	1933	1934.pdfpage	/asm0038/image/1934.pdfpage
Sheet 24		Laudamus Te																																													2011-04-28	2011-04-28	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1934	1934	1935.pdfpage	/asm0038/image/1935.pdfpage
Sheet 25																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1935	1935	1936.pdfpage	/asm0038/image/1936.pdfpage
Sheet 26																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1936	1936	1937.pdfpage	/asm0038/image/1937.pdfpage
Sheet 27																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1937	1937	1938.pdfpage	/asm0038/image/1938.pdfpage
Sheet 28																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1938	1938	1939.pdfpage	/asm0038/image/1939.pdfpage
Sheet 29																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1939	1939	1940.pdfpage	/asm0038/image/1940.pdfpage
Sheet 30																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1940	1940	1941.pdfpage	/asm0038/image/1941.pdfpage
Sheet 31																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1941	1941	1942.pdfpage	/asm0038/image/1942.pdfpage
Sheet 32																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1942	1942	1943.pdfpage	/asm0038/image/1943.pdfpage
Sheet 33																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1943	1943	1944.pdfpage	/asm0038/image/1944.pdfpage
Sheet 34																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1944	1944	1945.pdfpage	/asm0038/image/1945.pdfpage
Sheet 35																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1945	1945	1946.pdfpage	/asm0038/image/1946.pdfpage
Sheet 36																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1946	1946	1947.pdfpage	/asm0038/image/1947.pdfpage
Sheet 37																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1947	1947	1948.pdfpage	/asm0038/image/1948.pdfpage
Sheet 38																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1948	1948	1949.pdfpage	/asm0038/image/1949.pdfpage
Sheet 39																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1949	1949	1950.pdfpage	/asm0038/image/1950.pdfpage
Sheet 40																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1950	1950	1951.pdfpage	/asm0038/image/1951.pdfpage
Sheet 41																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/1951	1951	1952.pdfpage	/asm0038/image/1952.pdfpage
