Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage - Temporal	Coverage - Spatial	Physical Description	Language	Website	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 3																											chc0184000165						chc01840001650003001		68034904 Bytes	4131	5488	1485357161	RGB	8	600	chc01840001650003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/519	519	520.jp2	/chc0184/image/520.jp2
José O. Wilson letter to Edward Spalding, May 13, 1823		Wilson, José O.			Written on verso: "Jose O Wilson, Cam., 13 u & ans 14 Mayo 1823; Edwd. Spalding Esq., Matanzas"; Letter was written from San Juan de Camarioca or Camarioca, which is a neighborhood in Matanzas, Cuba	Letters; Wilson, José O.; Spalding, Edward; Matanzas (Cuba)	Correspondence		1823-05-13	1820-1830	Matanzas (Cuba)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 6; Folder Title: Correspondence; Folder Date: 1823, April -Dec						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000165	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/520	520	521.cpd	/chc0184/image/521.cpd
Page 1																											chc0184000043						chc01840000430001001		90216812 Bytes	4953	6070	2128881392	RGB	8	600	chc01840000430001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/521	521	522.jp2	/chc0184/image/522.jp2
Page 2																											chc0184000043						chc01840000430002001		90510104 Bytes	4974	6064	2889845106	RGB	8	600	chc01840000430002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/522	522	523.jp2	/chc0184/image/523.jp2
Account of disbursements of the brig Maria Louisa, March 26, 1814						Maria Louisa (Ship); Business records	Documents		1814-03-26	1810-1820	Havana (Cuba)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 2; Folder Title: Correspondence; Folder Date: 1817-1820						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000043	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/523	523	524.cpd	/chc0184/image/524.cpd
Page 1																											chc0184000010						chc01840000100001001		82529356 Bytes	4641	5926	4165560856	RGB	8	600	chc01840000100001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/524	524	525.jp2	/chc0184/image/525.jp2
Page 2																											chc0184000010						chc01840000100002001		82065832 Bytes	5926	4615	3456063768	RGB	8	600	chc01840000100002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/525	525	526.jp2	/chc0184/image/526.jp2
Isaac Bowen letter to Edward Spalding, February 15, 1816		Bowen, Isaac			Written on verso: "Mr. Edw. Spalding, Bristol, R.I."	Letters; Bowen, Isaac; Spalding, Edward	Correspondence		1816-02-15	1810-1820	Providence (Rhode Island)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 1; Folder Title: Correspondence; Folder Date: 1800-1816						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000010	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/526	526	527.cpd	/chc0184/image/527.cpd
Page 1																											chc0184000106						chc01840001060001001		91353932 Bytes	4972	6123	2371747742	RGB	8	600	chc01840001060001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/527	527	528.jp2	/chc0184/image/528.jp2
Page 2																											chc0184000106						chc01840001060002001		92604040 Bytes	5036	6128	2807387009	RGB	8	600	chc01840001060002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/528	528	529.jp2	/chc0184/image/529.jp2
Page 3																											chc0184000106						chc01840001060003001		91634184 Bytes	4955	6163	2201419568	RGB	8	600	chc01840001060003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/529	529	530.jp2	/chc0184/image/530.jp2
Joseph W. Torrey letter to Edward Spalding, February 10, 1823		Torrey, Joseph W.			Written on verso: "Jos. W. Torrey, Bristol, 10 Feby uc 1 & ans Mar 1823; Mr. Edward Spalding, care of Gnel DWolf or Mr. Goodrich, Havana"	Letters; Spalding, Edward; Torrey, Joseph W.; Bristol (Rhode Island : Town); Havana (Cuba)	Correspondence		1823-02-10	1820-1830	Bristol (Rhode Island : Town)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 5; Folder Title: Correspondence; Folder Date: 1823 - April 1st 1923						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000106	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/530	530	531.cpd	/chc0184/image/531.cpd
Page 1																											chc0184000188						chc01840001880001001		90657976 Bytes	4987	6058	3962892612	RGB	8	600	chc01840001880001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/531	531	532.jp2	/chc0184/image/532.jp2
Page 2																											chc0184000188						chc01840001880002001		91851496 Bytes	5056	6054	2547932	RGB	8	600	chc01840001880002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/532	532	533.jp2	/chc0184/image/533.jp2
Page 3																											chc0184000188						chc01840001880003001		91703916 Bytes	6083	5024	3398193663	RGB	8	600	chc01840001880003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/533	533	534.jp2	/chc0184/image/534.jp2
Francis Adams letter to Edward Spalding, November 10, 1823		Adams, Francis			Written on verso: "Franc. Adams, N. York, 10 u 13 Novb 1823; Edward Spalding Esq., Bristol, R. Island"	Letters; Adams, Francis; Spalding, Edward; New York (New York); Bristol (Rhode Island : Town)	Correspondence		1823-11-10	1820-1830	New York (New York)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 6; Folder Title: Correspondence; Folder Date: 1823, April -Dec						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000188	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/534	534	535.cpd	/chc0184/image/535.cpd
Page 1																											chc0184000100						chc01840001000001001		87461576 Bytes	4856	6002	1113606818	RGB	8	600	chc01840001000001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/535	535	536.jp2	/chc0184/image/536.jp2
Page 2																											chc0184000100						chc01840001000002001		86277644 Bytes	4820	5965	3903099881	RGB	8	600	chc01840001000002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/536	536	537.jp2	/chc0184/image/537.jp2
Page 3																											chc0184000100						chc01840001000003001		87812444 Bytes	6009	4870	1595508587	RGB	8	600	chc01840001000003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/537	537	538.jp2	/chc0184/image/538.jp2
Gilbert Walker Jr. letter to Edward Spalding, January 31, 1823		Walker, Gilbert, Jr.			Written on verso: "Edward Spalding Esq., care of Me. J. Latting Esq., Matanzas, Island of Cuba, for favo of Gen. Geo D'Wolf"	Letters; Walker, Gilbert, Jr.; Spalding, Edward; Bristol (Rhode Island : Town); Matanzas (Cuba)	Correspondence		1823-01-31	1820-1830	Bristol (Rhode Island : Town)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 5; Folder Title: Correspondence; Folder Date: 1823 - April 1st 1923						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000100	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/538	538	539.cpd	/chc0184/image/539.cpd
Page 1																											chc0184000241						chc01840002410001001		85082520 Bytes	4786	5924	3938705211	RGB	8	600	chc01840002410001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/539	539	540.jp2	/chc0184/image/540.jp2
Page 2																											chc0184000241						chc01840002410002001		84549012 Bytes	4764	5914	3905148714	RGB	8	600	chc01840002410002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/540	540	541.jp2	/chc0184/image/541.jp2
Page 3																											chc0184000241						chc01840002410003001		85150144 Bytes	4786	5929	4140069465	RGB	8	600	chc01840002410003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/541	541	542.jp2	/chc0184/image/542.jp2
Joseph W. Torrey letter to Edward Spalding, March 26, 1824		Torrey, Joseph W.			Written on verso; "Jos. W. Torrey, Bristol, 26 Mar uc 20 & ans 22 Apr 1824; uc 21 & ans 22 Apr; Mr. Edward Spalding, care of John Jordan Latting, Esq. Matanzas, Cuba, Capt. Church, Brig New Packet"	Letters; Torrey, Joseph W.; Spalding, Edward; Bristol (Rhode Island : Town); Matanzas (Cuba); Latting, John J.	Correspondence		1824-03-26	1820-1830	Bristol (Rhode Island : Town)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 7; Folder Title: Correspondence; Folder Date: 1824						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000241	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/542	542	543.cpd	/chc0184/image/543.cpd
Page 1																											chc0184000223						chc01840002230001001		85822064 Bytes	4738	6036	3614648374	RGB	8	600	chc01840002230001001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/543	543	544.jp2	/chc0184/image/544.jp2
Page 2																											chc0184000223						chc01840002230002001		87074716 Bytes	4809	6034	3196728678	RGB	8	600	chc01840002230002001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/544	544	545.jp2	/chc0184/image/545.jp2
Page 3																											chc0184000223						chc01840002230003001		86203940 Bytes	4761	6034	1292349442	RGB	8	600	chc01840002230003001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/545	545	546.jp2	/chc0184/image/546.jp2
Latting, Adams and Stewart letter to John F. Bastian, January 22, 1824		Latting, Adams and Stewart			Written on verso: "Copy of a letter to John F. Bastian Esq., Havana"; Letter signature reads "L. A. & S."	Letters; Bastian, John F.; Spalding, Edward; Matanzas (Cuba); Havana (Cuba)	Correspondence		1824-01-22	1820-1830	Matanzas (Cuba)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 7; Folder Title: Correspondence; Folder Date: 1824						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000223	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/546	546	547.cpd	/chc0184/image/547.cpd
Page 1																											chc0184000169						chc01840001690001001		56167324 Bytes	3881	4822	3565502848	RGB	8	600	chc01840001690001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/547	547	548.jp2	/chc0184/image/548.jp2
Page 2																											chc0184000169						chc01840001690002001		58903256 Bytes	4779	4107	192343265	RGB	8	600	chc01840001690002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/548	548	549.jp2	/chc0184/image/549.jp2
Page 3																											chc0184000169						chc01840001690003001		55864704 Bytes	4805	3874	751016499	RGB	8	600	chc01840001690003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/549	549	550.jp2	/chc0184/image/550.jp2
John Dennis letter to Edward Spalding, June 2, 1823		Dennis, John			Written on verso: "Jn. Dennis, Mt. Hope, 2 uc 3 & ans 4 June 1823; Edward Spalding Esq., Matanzas"	Letters; Dennis, John; Spalding, Edward; Mount Hope Bay (Massachusetts and Rhode Island); Matanzas (Cuba)	Correspondence		1823-06-02	1820-1830	Mount Hope Bay (Massachusetts and Rhode Island)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 6; Folder Title: Correspondence; Folder Date: 1823, April -Dec						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000169	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/550	550	551.cpd	/chc0184/image/551.cpd
Page 1																											chc0184000271						chc01840002710001001		89507132 Bytes	4940	6038	3157891921	RGB	8	600	chc01840002710001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/551	551	552.jp2	/chc0184/image/552.jp2
Page 2																											chc0184000271						chc01840002710002001		88784532 Bytes	6042	4897	3191621513	RGB	8	600	chc01840002710002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/552	552	553.jp2	/chc0184/image/553.jp2
James DeWolf letter to Edward Spalding, February 22, 1825		DeWolf, James			Written on verso: "Mr. Edward Spalding, merchant, care Mefs. Latting, Adams merchant, Matanzas"	Letters; DeWolf, James; Spalding, Edward; Washington (D.C.); Matanzas (Cuba); Latting, Adams and Stewart	Correspondence		1825-02-22	1820-1830	Washington (D.C.)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 8; Folder Title: Correspondence; Folder Date: 1825						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000271	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/553	553	554.cpd	/chc0184/image/554.cpd
Page 1																											chc0184000120						chc01840001200001001		87727480 Bytes	4873	5999	847019526	RGB	8	600	chc01840001200001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/554	554	555.jp2	/chc0184/image/555.jp2
Page 2																											chc0184000120						chc01840001200002001		87542100 Bytes	4854	6010	1854222794	RGB	8	600	chc01840001200002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/555	555	556.jp2	/chc0184/image/556.jp2
Charles Collins letter Edward Spalding, February 24, 1823		Collins, Charles			Written on verso: "Charles Collins, Newport, 24 Feby uc 18 & ans 21 March 1823; Mr. Edward Spalding, care of J.J. Latting, Esq., Matanzas, Brig Mary, Capt. Dunwell"	Letters; Collins, Charles; Spalding, Edward; Newport (Rhode Island); Matanzas (Cuba)	Correspondence		1823-02-24	1820-1830	Matanzas (Cuba)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 5; Folder Title: Correspondence; Folder Date: 1823 - April 1st 1923						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000120	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/556	556	557.cpd	/chc0184/image/557.cpd
Page 1																											chc0184000180						chc01840001800001001		87732628 Bytes	4859	6017	1273088186	RGB	8	600	chc01840001800001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/557	557	558.jp2	/chc0184/image/558.jp2
Page 2																											chc0184000180						chc01840001800002001		87257788 Bytes	6033	4820	1890082649	RGB	8	600	chc01840001800002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/558	558	559.jp2	/chc0184/image/559.jp2
José O. Wilson letter to Edward Spalding, August 5, 1823		Wilson, José O.			Written on verso: "Jose O Wilson, Camma., dated u & ans 5 Aug 1823; Edwa. Spalding Esq., Matanzas"	Letters; Wilson, José O.; Spalding, Edward; Matanzas (Cuba)	Correspondence		1823-08-05	1820-1830	Matanzas (Cuba)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 6; Folder Title: Correspondence; Folder Date: 1823, April -Dec						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000180	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/559	559	560.cpd	/chc0184/image/560.cpd
Page 1																											chc0184000158						chc01840001580001001		113566912 Bytes	4819	7854	1868564522	RGB	8	600	chc01840001580001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/560	560	561.jp2	/chc0184/image/561.jp2
