Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Website	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 1																											chc0347000207						chc03470002070001001	image/tiff	23469.895 KB	10400	7600	0x29D63007	RGB	24-bit	600 dpi	chc03470002070001001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1806	1806	1807.jp2	/chc0347/image/1807.jp2
Page 2																											chc0347000207						chc03470002070002001	image/tiff	20930.601 KB	10400	7600	0x274BA7E7	RGB	24-bit	600 dpi	chc03470002070002001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1807	1807	1808.jp2	/chc0347/image/1808.jp2
Class schedule of the University of Havana's School of Philosophy, October 2, 1873		Universidad de La Habana. Facultad de Filosofía e Historia; Poey, Felipe, 1799-1891; Cañizares, Manuel J.		Class schedule of the School of Philosophy, Section of Letters, signed by Felipe Poey, dean of the school, and by Manuel J. Cañizares, secretary	Paper is torn along middle fold of sheet. Some pieces missing from the center of document.	Philosophy -- Study and teaching -- Cuba; Universidad de La Habana	Manuscripts		1873-10-02	1870-1880	Havana (Cuba)	1 manuscript, 2 pages	spa		University of Miami Libraries. Cuban Heritage Collection	Cuban Historical & Literary Manuscripts Collection	CHC0347		Box No. 8; Folder No. 8; Folder Title: Universidad de la Habana, Facultad de de Filosofía - Sección de letras.		Charles Apfelbaum Rare Books & Collections	mcz; axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0347000207																	2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1808	1808	1809.cpd	/chc0347/image/1809.cpd
Page 1																											chc0347000210	Text					chc03470002100001001	image/tiff	9187.024 KB	4800	6100	0xDEBD4DE9	RGB	24-bit	600 dpi	chc03470002100001001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1809	1809	1810.jp2	/chc0347/image/1810.jp2
Page 2																											chc0347000210	Text					chc03470002100002001	image/tiff	8775.781 KB	4800	6100	0x6A0AD281	RGB	24-bit	600 dpi	chc03470002100002001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1810	1810	1811.jp2	/chc0347/image/1811.jp2
Page 3																											chc0347000210	Text					chc03470002100003001	image/tiff	7305.37 KB	4800	6100	0xE27DEB86	RGB	24-bit	600 dpi	chc03470002100003001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1811	1811	1812.jp2	/chc0347/image/1812.jp2
Page 4																											chc0347000210	Text					chc03470002100004001	image/tiff	7326.491 KB	4800	6100	0xB03BF062	RGB	24-bit	600 dpi	chc03470002100004001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1812	1812	1813.jp2	/chc0347/image/1813.jp2
Letter to Christopher Madan with a note of Félix Varela, March 10, 1825				Letter to Christopher Madan, dated in New York from someone not identified in which, among other things, the person says that he (or she) cannot write a letter of introduction unless he has the name of the addressee and asks him the name of the person the letter should be addressed to. At the end there is a handwritten note to "Consulito" initialed by Félix Varela.		Varela, Félix, 1788-1853; Madan, Christopher; Priests -- Cuba	Manuscripts; Correspondence		1825-03-10	1820-1830	New York (New York)	1 letter, 4 pages	eng		University of Miami Libraries. Cuban Heritage Collection.	Cuban Historical & Literary Manuscripts Collection	CHC0347		Box No. 8; Folder No. 11; Folder Title: Varela, Félix, 1788-1853		Martínez Cuéllar, Juan Víctor	mcz; axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0347000210	Text		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		chc0347000210	image/tiff										2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1813	1813	1814.cpd	/chc0347/image/1814.cpd
Page 1																											chc0347000060	Text					chc03470000600001001	image/tiff	9080.699 KB	5100	6500	0x8056086C	RGB	24-bit	600 dpi	chc03470000600001001.tif		2012-07-13	2012-07-13	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1884	1884	1885.jp2	/chc0347/image/1885.jp2
Page 2																											chc0347000060	Text					chc03470000600002001	image/tiff	9921.779 KB	5100	6500	0x33046912	RGB	24-bit	600 dpi	chc03470000600002001.tif		2012-07-13	2012-07-13	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1885	1885	1886.jp2	/chc0347/image/1886.jp2
Julián de Zulueta letter to Churchill, Browns and Manson, May 29, 1869		Zulueta y Amondo, Julián de, 1814-1878		Letter from Julián de Zulueta to Churchill, Browns & Manson, of Portland, Maine, regarding sugar prices and an order of shooks		Zulueta y Amondo, Julián de, 1814-1878; Churchill, Browns and Manson; Sugarcane industry -- Cuba	Manuscripts; Correspondence		1869-05-29	1860-1870	Havana (Cuba)	1 letter, 2 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Historical and Literary Manuscripts Collection	CHC0347		Box No. 3; Folder No. 3; Folder Title: Churchill, Brown, and Manson (Portland, ME).		Stuart Lutz Historic Documents, Inc.	mcz; axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0347000060	Text		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		chc0347000060	image/tiff										2012-07-13	2012-07-13	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1886	1886	1887.cpd	/chc0347/image/1887.cpd
Page 1																											chc0347000204	Text					chc03470002040001001	image/tiff	6557.194 KB	4700	6020	0x72884702	RGB	24-bit depth	600 dpi	chc03470002040001001.tif		2012-07-13	2012-07-13	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1887	1887	1888.jp2	/chc0347/image/1888.jp2
Page 2																											chc0347000204	Text					chc03470002040002001	image/tiff	6442.7 KB	4700	6020	0x8465D539	RGB	24-bit depth	600 dpi	chc03470002040002001.tif		2012-07-13	2012-07-13	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1888	1888	1889.jp2	/chc0347/image/1889.jp2
Samuel Thompson letter to his wife, June 12, 1898		Thompson, Samuel		Letter, dated in Guantánamo Bay during the Spanish-American War, from Samuel Thompson, chief engineer of the U.S. ship Abarenda. He comments to his wife that four US soldiers were killed early that morning. He also mentions that some of the men planted the first American flag on Cuban soil and that they will be using the guns during the night but that she should not worry about him.		Thompson, Samuel; Abarenda (Ship); Spanish-American War, 1898	Manuscripts; Correspondence		1898-06-12	1890-1900	Guantánamo Bay (Cuba)	1 letter, 2 pages	eng		University of Miami Libraries. Cuban Heritage Collection.	Cuban Historical and Literary Manuscripts Collection	CHC0347		Box No. 8; Folder No. 5; Folder Title: Thompson, Samuel		Charles Apfelbaum Rare Books & Collections	mcz; axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0347000204	Text		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A			image/tiff										2012-12-04	2012-12-04	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1889	1889	1890.cpd	/chc0347/image/1890.cpd
Page 1																											chc0347000076						chc03470000760001001	image/tiff	10340.537 KB	4322	5454	0xBDF14058	RGB	24-bit depth	600 dpi	chc03470000760001001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1890	1890	1891.jp2	/chc0347/image/1891.jp2
Page 2																											chc0347000076						chc03470000760002001	image/tiff	10241.349 KB	4316	5466	0xB19A7DB2	RGB	24-bit depth	600 dpi	chc03470000760002001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1891	1891	1892.jp2	/chc0347/image/1892.jp2
Page 3																											chc0347000076						chc03470000760003001	image/tiff	9087.043 KB	4293	5460	0x7526E42B	RGB	24-bit depth	600 dpi	chc03470000760003001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1892	1892	1893.jp2	/chc0347/image/1893.jp2
Page 4																											chc0347000076						chc03470000760004001	image/tiff	8664.359 KB	4488	5449	0xC3E27200	RGB	24-bit depth	600 dpi	chc03470000760004001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1893	1893	1894.jp2	/chc0347/image/1894.jp2
Page 5																											chc0347000076						chc03470000760005001	image/tiff	10890.754 KB	4223	5457	0xF98C0A4F	RGB	24-bit depth	600 dpi	chc03470000760005001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1894	1894	1895.jp2	/chc0347/image/1895.jp2
Page 6																											chc0347000076						chc03470000760006001	image/tiff	9529.952 KB	4278	5442	0xAE5523BC	RGB	24-bit depth	600 dpi	chc03470000760006001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1895	1895	1896.jp2	/chc0347/image/1896.jp2
Circular No. 72 about the legal process related to the traffic of slaves, March 1856		Audiencia Pretorial de la Habana; González Olivares, Ignacio		Circular, dated in Havana, regarding the mandates against those engaged in the illegal slave trade in Cuba. The document is signed by Ignacio González Olivares	Label pasted on page 1: "(Cuba). Regencia. Circular. N. 72 ...las causas que se formen sobre el tráfico de negros bozales. Havana, marzo de 1856." Stamp mark on page 3. The manuscript is glued to the folder.	Audiencia Pretorial de La Habana; Slave trade -- Cuba; Slavery -- Cuba -- History	Manuscripts; Legal documents		1856-03	1850-1860	Havana (Cuba)	1 manuscript, 6 pages	spa		University of Miami Libraries. Cuban Heritage Collection	Cuban Historical & Literary Manuscripts Collection	CHC0347		Box No. 3; Folder No. 19; Folder Title Cuba - Regencia (Circular No. 72).			mcz; axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0347000076			EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A													2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1896	1896	1897.cpd	/chc0347/image/1897.cpd
Page 2																											chc0347000178	Text					chc03470001780002001	image/tiff	12301.219 KB	5177	7641	0x23D9AE90	RGB	24 bit	600 dpi	chc03470001780002001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1902	1902	1903.jp2	/chc0347/image/1903.jp2
Page 1																											chc0347000012	Text					chc03470000120001001	image/tiff	168.038 KB	603	864	0x31395234	RGB	24-bit depth	600 dpi	chc03470000120001001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1903	1903	1904.jpg	/chc0347/image/1904.jpg
Page 2																											chc0347000012	Text					chc03470000120002001	image/tiff	148.856 KB	601	864	0xAB5AC574	RGB	24-bit depth	600 dpi	chc03470000120002001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1904	1904	1905.jpg	/chc0347/image/1905.jpg
Page 3																											chc0347000012	Text					chc03470000120003001	image/tiff	197.454 KB	599	864	0x8C4DED25	RGB	24-bit depth	600 dpi	chc03470000120003001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1905	1905	1906.jpg	/chc0347/image/1906.jpg
Page 4																											chc0347000012	Text					chc03470000120004001	image/tiff	201.375 KB	607	864	0xA7EF70	RGB	24-bit depth	600 dpi	chc03470000120004001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1906	1906	1907.jpg	/chc0347/image/1907.jpg
Page 5																											chc0347000012	Text					chc03470000120005001	image/tiff	202.134 KB	609	864	0x3EC909D6	RGB	24-bit depth	600 dpi	chc03470000120005001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1907	1907	1908.jpg	/chc0347/image/1908.jpg
Page 6																											chc0347000012	Text					chc03470000120006001	image/tiff	200.298 KB	609	864	0x776498C9	RGB	24-bit depth	600 dpi	chc03470000120006001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1908	1908	1909.jpg	/chc0347/image/1909.jpg
Page 7																											chc0347000012	Text					chc03470000120007001	image/tiff	181.983 KB	593	864	0x6403D47D	RGB	24-bit depth	600 dpi	chc03470000120007001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1909	1909	1910.jpg	/chc0347/image/1910.jpg
Page 8																											chc0347000012	Text					chc03470000120008001	image/tiff	181.938 KB	592	864	0xEBA440DB	RGB	24-bit depth	600 dpi	chc03470000120008001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1910	1910	1911.jpg	/chc0347/image/1911.jpg
Page 9																											chc0347000012	Text					chc03470000120009001	image/tiff	188.264 KB	606	864	0x3F03FABD	RGB	24-bit depth	600 dpi	chc03470000120009001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1911	1911	1912.jpg	/chc0347/image/1912.jpg
Page 10																											chc0347000012	Text					chc03470000120010001	image/tiff	187.453 KB	601	864	0x6E725FA4	RGB	24-bit depth	600 dpi	chc03470000120010001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1912	1912	1913.jpg	/chc0347/image/1913.jpg
Page 11																											chc0347000012	Text					chc03470000120011001	image/tiff	185.519 KB	595	864	0x65D14CD9	RGB	24-bit depth	600 dpi	chc03470000120011001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1913	1913	1914.jpg	/chc0347/image/1914.jpg
Page 12																											chc0347000012	Text					chc03470000120012001	image/tiff	179.787 KB	591	864	0x20BCC4AD	RGB	24-bit depth	600 dpi	chc03470000120012001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1914	1914	1915.jpg	/chc0347/image/1915.jpg
Page 13																											chc0347000012	Text					chc03470000120013001	image/tiff	186.394 KB	607	864	0x83FB4122	RGB	24-bit depth	600 dpi	chc03470000120013001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1915	1915	1916.jpg	/chc0347/image/1916.jpg
Page 14																											chc0347000012	Text					chc03470000120014001	image/tiff	189.452 KB	602	864	0xDBD992E7	RGB	24-bit depth	600 dpi	chc03470000120014001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1916	1916	1917.jpg	/chc0347/image/1917.jpg
Page 15																											chc0347000012	Text					chc03470000120015001	image/tiff	193.184 KB	605	864	0x31175079	RGB	24-bit depth	600 dpi	chc03470000120015001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1917	1917	1918.jpg	/chc0347/image/1918.jpg
Page 16																											chc0347000012	Text					chc03470000120016001	image/tiff	191.479 KB	601	864	0x62829483	RGB	24-bit depth	600 dpi	chc03470000120016001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1918	1918	1919.jpg	/chc0347/image/1919.jpg
Page 17																											chc0347000012	Text					chc03470000120017001	image/tiff	192.692 KB	610	864	0xCCB084F9	RGB	24-bit depth	600 dpi	chc03470000120017001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1919	1919	1920.jpg	/chc0347/image/1920.jpg
Page 18																											chc0347000012	Text					chc03470000120018001	image/tiff	195.605 KB	608	864	0x6CD316E9	RGB	24-bit depth	600 dpi	chc03470000120018001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1920	1920	1921.jpg	/chc0347/image/1921.jpg
Page 19																											chc0347000012	Text					chc03470000120019001	image/tiff	190.514 KB	602	864	0xE98A807F	RGB	24-bit depth	600 dpi	chc03470000120019001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1921	1921	1922.jpg	/chc0347/image/1922.jpg
Page 20																											chc0347000012	Text					chc03470000120020001	image/tiff	186.462 KB	597	864	0x2E93EE57	RGB	24-bit depth	600 dpi	chc03470000120020001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1922	1922	1923.jpg	/chc0347/image/1923.jpg
Page 21																											chc0347000012	Text					chc03470000120021001	image/tiff	186.831 KB	606	864	0x26C760D2	RGB	24-bit depth	600 dpi	chc03470000120021001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1923	1923	1924.jpg	/chc0347/image/1924.jpg
Page 22																											chc0347000012	Text					chc03470000120022001	image/tiff	186.051 KB	595	864	0xA6F5489F	RGB	24-bit depth	600 dpi	chc03470000120022001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1924	1924	1925.jpg	/chc0347/image/1925.jpg
Page 23																											chc0347000012	Text					chc03470000120023001	image/tiff	177.631 KB	602	864	0xE609CAB9	RGB	24-bit depth	600 dpi	chc03470000120023001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1925	1925	1926.jpg	/chc0347/image/1926.jpg
Page 24																											chc0347000012	Text					chc03470000120024001	image/tiff	174.18 KB	608	864	0x504F3E61	RGB	24-bit depth	600 dpi	chc03470000120024001.tif		2012-07-23	2012-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/1926	1926	1927.jpg	/chc0347/image/1927.jpg
