Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date Original	Coverage	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Povenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Washington Cuba: estancadas negociaciones sobre la piratería					Reference: Regreso (January 13, 1973)		Newspaper articles		1973-01-13						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: D. Correspondents R-Z.	Box No.: 3, Folder Title: Saif, Jacobo: Correspondence from Fulgencio Batista.									Text					chc51550007460001001		9430.003 KB	2360	3760	0x6247B6CC	RGB	24 Bit-depth	600 dpi	chc51550007460001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/180	180	313.jp2	/chc5155/image/313.jp2
Fulgencio Batista giving a speech at Columbia military camp						Batista y Zaldívar, Fulgencio, 1901-1973	Group portraits		ca. 1950-1958			1 b&w photograph			University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: F. Photographs - Batista Zaldívar, Fulgencio. Sub-sub-series: 4. Military Officials.	Box No.: 5, Folder Title: Batista y Zaldívar, Fulgencio: Official Events and Visits.									Image					chc51550009820001001		27739.673 KB	5848	4488	0x5154317F	RGB	24 Bit-depth	600 dpi	chc51550009820001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/181	181	444.jp2	/chc5155/image/444.jp2
Fulgencio Batista walks in Manhattan with the Cuban Ambassador Pedro Martínez Fraga and an American military official						Batista y Zaldivar, Fulgencio, 1901-1973<br>Marti&#769;nez Fraga, Pedro, b. 1898<br>Manhattan (New York, N.Y.)	Group portraits		ca. 1938			1 b&w photograph			University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: F. Photographs - Batista Zaldívar, Fulgencio. Sub-sub-series: 4. Military Officials.	Box No.: 5, Folder Title: Batista Y Zaldívar, Fulgencio: Groups.									Image					chc51550009360001001		34689.823 KB	6296	5224	0x1E49B7AF	RGB	24 Bit-depth	600 dpi	chc51550009360001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/182	182	411.jp2	/chc5155/image/411.jp2
Letter: June 4, 1972: Mujal Barniol, Eusebio: Correspondence from Fulgencio Batista		Batista y Zaldívar, Fulgencio, 1901-1973					Correspondence		1972-06-04						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: C. Correspondents M-Q.	Box No.: 3, Folder Title: Mujal Barniol, Eusebio: Correspondence from Fulgencio Batista.									Text					chc51550005470001001		33873.569 KB	5344	6768	0x7EFF4191	RGB	24 Bit-depth	600 dpi	chc51550005470001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/183	183	242.jp2	/chc5155/image/242.jp2
Opinion extractada de una carta del General Fulgencio Batista: Fernández Miranda, Roberto: Correspondence from Fulgencio Batista		Batista y Zaldívar, Fulgencio, 1901-1973					Correspondence		1968-08-03						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: B. Correspondents E-L.	Box No.: 2, Folder Title: Fernández Miranda, Roberto: Correspondence from Fulgencio Batista.									Text					chc51550002790001001		38532.722 KB	5424	7552	0x344582FA	RGB	24 Bit-depth	600 dpi	chc51550002790001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/184	184	129.jp2	/chc5155/image/129.jp2
Fulgencio Batista and his wife Martha pose with photojournalists in front of a Cubana Airlines plane						Batista y Zaldivar, Fulgencio, 1901-1973<br>Batista, Martha Fernández de	Group portraits		ca. 1945			1 b&w photograph			University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: F. Photographs - Batista Zaldívar, Fulgencio. Sub-sub-series: 4. Military Officials.	Box No.: 5, Folder Title: Batista Y Zaldívar, Fulgencio: Groups.									Image					chc51550009500001001		4423.81 KB	5410	4283	0xFEB1E33D	RGB	24 Bit-depth	600 dpi	chc51550009500001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/185	185	423.jp2	/chc5155/image/423.jp2
Is cuba a base for communism in the Americas?: No! says Presidente Fulgencio Batista			Batista y Zaldívar, Fulgencio, 1901-1973				Clippings<br>Interviews		ca. 1956-09				English		University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: E. Other Correspondents. Sub-sub-series: 2. Government Officials.	Box No.: 4, Folder Title: Presidents: Clippings, Correspondence by others, Publications.									Text					chc51550007990001001		42804.705 KB	5376	6840	0xF77EA2AB	RGB	24 Bit-depth	600 dpi	chc51550007990001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/186	186	339.jp2	/chc5155/image/339.jp2
Letter: July 28, 1972: Márquez-Sterling, Carlos: Correspondence from Fulgencio Batista		Batista y Zaldívar, Fulgencio, 1901-1973					Correspondence<br>Manuscripts		1972-07-28						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: C. Correspondents M-Q.	Box No.: 2, Folder Title: Márquez-Sterling, Carlos: Correspondence from Fulgencio Batista.									Text					chc51550004720001001		17012.849 KB	3760	4776	0x9DBBC79D	RGB	24 Bit-depth	600 dpi	chc51550004720001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/187	187	213.jp2	/chc5155/image/213.jp2
Former Cuban President visits Harvard							Newspaper articles		ca. 1946-03-1946-05				English		University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: A. Correspondents A-D.	Box No.: 1, Folder Title: Berenson, Lawrence: Clippings, Correspondence by others.									Text					chc51550001500001001		8973.259 KB	2584	3360	0xDAC5B29C	RGB	24 Bit-depth	600 dpi	chc51550001500001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/188	188	76.jp2	/chc5155/image/76.jp2
Letter: Funchal, [Portugal], October 27, 1959: Díaz Versón, Salvador: Correspondence from Fulgencio Batista		Batista y Zaldívar, Fulgencio, 1901-1973					Correspondence		1959-10-27						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: A. Correspondents A-D.	Box No.: 1, Folder Title: Díaz Versón, Salvador: Correspondence from Fulgencio Batista.									Text					chc51550002180001001		34972.356 KB	5416	6816	0x9F6D5744	RGB	24 Bit-depth	600 dpi	chc51550002180001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/189	189	96.jp2	/chc5155/image/96.jp2
Fulgencio Batista and Elisa Godínez at a reception in the Cuban Embassy in Washington						Batista y Zaldivar, Fulgencio, 1901-1973<br>Godínez, Elisa<br>Washington, D.C.	Group portraits		ca. 1938			1 b&w photograph			University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: F. Photographs - Batista Zaldívar, Fulgencio. Sub-sub-series: 4. Military Officials.	Box No.: 5, Folder Title: Batista y Zaldívar, Fulgencio: Official Events and Visits.									Image					chc51550009750001001		12210.665 KB	6361	5245	0xCB829371	RGB	24 Bit-depth	600 dpi	chc51550009750001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/190	190	441.jp2	/chc5155/image/441.jp2
Donde menos se cree, hay un poeta. Quién hizo versos y firmó Nebur?		Pizzi de Porras, Enrique			Reference: El Tiempo (New York) (October 8, 1972)		Newspaper articles		1972-10-08						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: C. Correspondents M-Q.	Box No.: 3, Folder Title: Pizzi de Porras, Enrique: Clippings, Correspondence by others, Documents.									Text					chc51550006280001001		25008.872 KB	2672	8800	0xBF645734	RGB	24 Bit-depth	600 dpi	chc51550006280001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/191	191	267.jp2	/chc5155/image/267.jp2
Letter: September 11, 1966: Representatives, Cuban: Mora, Cándido: Correspondence from Fulgencio Batista							Correspondence		1966-09-11						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: E. Other Correspondents. Sub-sub-series: 2. Government Officials.	Box No.: 4, Folder Title: Representatives, Cuban: Mora, Cándido: Correspondence from Fulgencio Batista.									Text					chc51550008090001001		35346.815 KB	5328	6896	0x33F6823A	RGB	24 Bit-depth	600 dpi	chc51550008090001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/192	192	343.jp2	/chc5155/image/343.jp2
Letter: San Juan, Puerto Rico, September 30, 1970: Galíndez, Ignacio: Correspondence to Fulgencio Batista							Correspondence		1970-09-30						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: E. Other Correspondents. Sub-sub-series: 4. Military Officials.	Box No.: 4, Folder Title: Galíndez, Ignacio: Correspondence to Fulgencio Batista.									Text					chc51550008740001001		33988.174 KB	5424	6904	0xBA75FD86	RGB	24 Bit-depth	600 dpi	chc51550008740001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/193	193	375.jp2	/chc5155/image/375.jp2
Letter to R., Estoril, [Portugal], August 20, 1962		Batista y Zaldivar, Fulgencio, 1901-1973					Correspondence		1962-08-20						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: D. Correspondents R-Z.	Box No.: 3, Folder Title: Solar, Antonio: Correspondence by others.									Text					chc51550007640001001		18554.898 KB	4040	5040	0xC3FF9308	RGB	24 Bit-depth	600 dpi	chc51550007640001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/194	194	323.jp2	/chc5155/image/323.jp2
Letter: March 8, 1973: González del Valle, Antolín: Correspondence from Fulgencio Batista		Batista y Zaldívar, Fulgencio, 1901-1973			This document references:  chc51550003650001001		Correspondence		1973-03-08						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: B. Correspondents E-L.	Box No.: 2, Folder Title: González del Valle, Antolín: Correspondence from Fulgencio Batista.									Text					chc51550003640001001		33142.569 KB	5216	6680	0x106CB8ED	RGB	24 Bit-depth	600 dpi	chc51550003640001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/195	195	173.jp2	/chc5155/image/173.jp2
Letter to Fulgencio Batista, February 2, 1967		Rivero, Israel			This document references:  chc51550008050001001		Correspondence		1967-02-02						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: E. Other Correspondents. Sub-sub-series: 2. Government Officials.	Box No.: 4, Folder Title: Presidents: Clippings, Correspondence by others, Publications.									Text					chc51550008040001001		19341.556 KB	4160	4944	0x495A1F08	RGB	24 Bit-depth	600 dpi	chc51550008040001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/196	196	342.jp2	/chc5155/image/342.jp2
Fulgencio Batista in Camagüey, Cuba, at age 18						Batista y Zaldivar, Fulgencio, 1901-1973	Facsimiles<br>Portrait photographs		ca. 1919			1 b&w photograph			University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: F. Photographs - Batista Zaldívar, Fulgencio. Sub-sub-series: 4. Military Officials.	Box No.: 5, Folder Title: Batista y Zaldívar, Fulgencio: Portraits.									Image					chc51550009100001001		11412.876 KB	2784	4024	0xEF1ED55	RGB	24 Bit-depth	600 dpi	chc51550009100001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/197	197	387.jp2	/chc5155/image/387.jp2
Letter: Miami Beach, Florida, February 13, 1969: Fernández Miranda, Roberto: Correspondence to Fulgencio Batista							Correspondence		1969-02-13						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: B. Correspondents E-L.	Box No.: 2, Folder Title: Fernández Miranda, Roberto: Correspondence to Fulgencio Batista.									Text					chc51550002870001001		35739.281 KB	5448	6904	0xCA987A7C	RGB	24 Bit-depth	600 dpi	chc51550002870001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/198	198	135.jp2	/chc5155/image/135.jp2
Instantáneas		Costa, Octavio R. (Octavio Ramón), 1915-			Reference: La Opinión (Los Angeles) (February 18, 1970)		Newspaper articles		1970-02-18						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: E. Other Correspondents. Sub-sub-series: 3. Journalists and Writers.	Box No.: 4, Folder Title: Costa, Octavio R.: Correspondence to Fulgencio Batista.									Text					chc51550008260001001		38242.149 KB	13184	2712	0x48A44EDB	RGB	24 Bit-depth	600 dpi	chc51550008260001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/199	199	351.jp2	/chc5155/image/351.jp2
Confrontación que se avecina: Murmansk y Cienfuegos: Márquez-Sterling, Carlos: Correspondence to Fulgencio Batista		Lazo, Mario			Reference: Diario las Américas (March 28, 1971)		Newspaper articles		1971-03-28						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: C. Correspondents M-Q.	Box No.: 2, Folder Title: Márquez-Sterling, Carlos: Correspondence to Fulgencio Batista.									Text					chc51550004930001001		45346.926 KB	4576	8520	0x97F41C32	RGB	24 Bit-depth	600 dpi	chc51550004930001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/200	200	223.jp2	/chc5155/image/223.jp2
Memorandum: [September 15, 1971]: Pizzi de Porras, Enrique: Correspondence from Fulgencio Batista		Batista y Zaldívar, Fulgencio, 1901-1973					Memorandums		ca. 1971-09-15						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: C. Correspondents M-Q.	Box No.: 3, Folder Title: Pizzi de Porras, Enrique: Correspondence from Fulgencio Batista.									Text					chc51550006090001001		33459.132 KB	5200	6696	0xD95A9311	RGB	24 Bit-depth	600 dpi	chc51550006090001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/201	201	263.jp2	/chc5155/image/263.jp2
Ramón Grau San Martín, Federico Laredo Bru, and Fulgencio Batista						Batista y Zaldivar, Fulgencio, 1901-1973<br>Grau San Martín, Ramón, 1887-<br>Laredo Bru, Federico, 1875-1946	Group portraits		ca. 1940			1 b&w photograph			University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: F. Photographs - Batista Zaldívar, Fulgencio. Sub-sub-series: 4. Military Officials.	Box No.: 5, Folder Title: Batista Y Zaldívar, Fulgencio: Groups.									Image					chc51550009570001001		35265.869 KB	7048	5216	0x9C3080D	RGB	24 Bit-depth	600 dpi	chc51550009570001001.tif		2008-11-11	2008-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/202	202	429.jp2	/chc5155/image/429.jp2
