Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date Original	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Digital ID	Date Digital	Hardware	Software	Directory	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Children playing in the sand						Children; Sand; Cable cars (Streetcars); Havana (Cuba)	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 4.5 x 10.7 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 10; Folder No. 11			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003470001001	4/6/2011				image/tiff	33566668 Bytes	5127	2181	3575198002	RGB	8	1200	chc52520003470001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1318	1318	1568.jp2	/chc5252/image/1568.jp2
Women standing between shrubs						Photography of women	Stereographs; Glass negatives				Cuba	1 glass negative; 6 x 13 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 8; Folder No. 62			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003290001001	4/6/2011				image/tiff	66352320 Bytes	5130	2155	3288046302	RGB	16	1200	chc52520003290001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1319	1319	1296.jp2	/chc5252/image/1296.jp2
View of a ship							Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 9; Folder No. 38			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520000880001001	4/6/2011				image/tiff	129828868 Bytes	10086	4290	2471311767	RGB	8	2400	chc52520000880001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1320	1320	1453.jp2	/chc5252/image/1453.jp2
Carriage and car next to mansion							Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 10; Folder No. 5			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001250001001	4/6/2011				image/tiff	134554660 Bytes	10213	4391	2783436088	RGB	8	2400	chc52520001250001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1321	1321	1354.jp2	/chc5252/image/1354.jp2
Man looking at water from small bridge						Bridges -- Cuba	Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 9; Folder No. 53			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001030001001	4/6/2011				image/tiff	132740260 Bytes	10248	4317	4207253507	RGB	8	2400	chc52520001030001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1322	1322	1549.jp2	/chc5252/image/1549.jp2
Intersection between Habana y Espada streets, Havana					Written on glass:  "Calle Habana y Espada"	Streets; Cuba -- Buildings, structures, etc.; Pedestrians; Havana (Cuba)	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 6 x 13 cm.	spa		University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 7; Folder No. 39			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520002510001001	4/6/2011				image/tiff	106454008 Bytes	6172	2874	965588199	RGB	16	1200	chc52520002510001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1323	1323	1401.jp2	/chc5252/image/1401.jp2
Cachita esperando!!!	Cachita waiting!!!				Written on glass: "Rep. Lawton; Lawton is a neighborhood in Havana"	Neighborhoods; Havana (Cuba); Palms; Trees	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 6 x 13 cm.	spa		University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 7; Folder No. 41			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520002530001001	4/6/2011				image/tiff	107089796 Bytes	6196	2880	1300998713	RGB	16	1200	chc52520002530001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1324	1324	1451.jp2	/chc5252/image/1451.jp2
Streetcar stop in Old Havana						Cable cars (Streetcars); Havana (Cuba)	Slides		1940	1940-1950	Havana (Cuba)	1 color slide			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 11; Folder Title:  Slides of Havana, 1940			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001860001001	4/6/2011				image/tiff	21152644 Bytes	3192	2207	715653762	RGB	8	2400	chc52520001860001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1325	1325	1433.jp2	/chc5252/image/1433.jp2
Davit at El Morro fortress, Havana					Written on glass: "Pescante del Morro, Habana"	Davits; Cranes; Castillo del Morro (Havana, Cuba); Havana (Cuba); Fortification	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 6 x 13 cm.	spa		University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 7; Folder No. 33			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520002450001001	4/6/2011				image/tiff	108217736 Bytes	6184	2916	1873051514	RGB	16	1200	chc52520002450001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1326	1326	1437.jp2	/chc5252/image/1437.jp2
Boats on a lake						Boats and boating -- Cuba	Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 10; Folder No. 36			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001560001001	4/6/2011				image/tiff	135931700 Bytes	10206	4439	1439667784	RGB	8	2400	chc52520001560001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1327	1327	1439.jp2	/chc5252/image/1439.jp2
Woman posing at yacht club, Havana						Yacht clubs; Havana (Cuba); Photography of women	Slides		1940	1940-1950	Havana (Cuba)	1 color slide			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 11; Folder Title:  Slides of Havana, 1940			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001790001001	4/6/2011				image/tiff	21250492 Bytes	3188	2220	3501668703	RGB	8	2400	chc52520001790001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1328	1328	1534.jp2	/chc5252/image/1534.jp2
Women standing by a tree						Photography of women; Trees	Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 9; Folder No. 30			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520000800001001	4/6/2011				image/tiff	134124748 Bytes	10234	4368	1723700875	RGB	8	2400	chc52520000800001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1329	1329	1562.jp2	/chc5252/image/1562.jp2
Carriage and people standing before gate							Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 10; Folder No. 6			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001260001001	4/6/2011				image/tiff	133587816 Bytes	10200	4365	3898640738	RGB	8	2400	chc52520001260001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1330	1330	1485.jp2	/chc5252/image/1485.jp2
Facades of houses under construction, Havana						Architecture -- Cuba -- Havana; Dwellings; Havana (Cuba); Facades;	Slides		1940	1940-1950	Havana (Cuba)	1 color slide			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 11; Folder Title:  Slides of Havana, 1940			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520002050001001	4/6/2011				image/tiff	21431812 Bytes	3208	2225	118113828	RGB	8	2400	chc52520002050001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1331	1331	1489.jp2	/chc5252/image/1489.jp2
Man wearing a frock coat and bow tie photographed inside a studio						Portrait photography;	Cartes de visite; Portrait photographs				Cuba	1 b&w photograph; 10.5 x 6.1 cm.			University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 3; Folder No. 3; Folder Title: 4 CDV size photos; Folder Date: n.d.			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520000280001001	4/6/2011				image/tiff	11193220 Bytes	1483	2511	816484518	RGB	8	600	chc52520000280001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1332	1332	1490.jp2	/chc5252/image/1490.jp2
Procession with Virgin Mary statue						Processions, Religious; Mary, Blessed Virgin, Saint; Cuba; Statues; Virgin Mary	Stereographs; Glass negatives				Cuba	1 glass negative; 6 x 13 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 8; Folder No. 3			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520002700001001	4/6/2011				image/tiff	68667864 Bytes	5135	2228	436771729	RGB	16	1200	chc52520002700001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1333	1333	1264.jp2	/chc5252/image/1264.jp2
Children and dog sitting under a tree						Children; Children -- Pictorial works; Photography of children; Cuba	Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 9; Folder No. 8			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520000580001001	4/6/2011				image/tiff	133573988 Bytes	10253	4342	4267278702	RGB	8	2400	chc52520000580001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1334	1334	1548.jp2	/chc5252/image/1548.jp2
Ships on Havana Bay						Havana Bay (Cuba)	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 9; Folder No. 48			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520000980001001	4/6/2011				image/tiff	134057980 Bytes	10189	4385	490820495	RGB	8	2400	chc52520000980001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1335	1335	1461.jp2	/chc5252/image/1461.jp2
Family standing in front of ruins of a fortress						Ruins; Fortification; Children; Ruins	Stereographs; Glass negatives				Cuba	1 glass negative; 6 x 13 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 8; Folder No. 6			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520002730001001	4/6/2011				image/tiff	65568164 Bytes	5112	2137	2227472356	RGB	16	1200	chc52520002730001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1336	1336	1460.jp2	/chc5252/image/1460.jp2
Crowd looking at a parade						Parades; Havana (Cuba)	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 10; Folder No. 7			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001270001001	4/6/2011				image/tiff	132002808 Bytes	10248	4293	4211503475	RGB	8	2400	chc52520001270001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1337	1337	1389.jp2	/chc5252/image/1389.jp2
Panoramic view of Havana Bay						Havana Bay (Cuba); Boats and boating -- Cuba; Shipping; Havana (Cuba)	Panoramic photographs			1860-1870	Havana (Cuba)	1 b&w photograph; 25.3 x 95 cm.			University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Drawer 31			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520000480001001	4/6/2011				image/tiff	113429344 Bytes	11539	3276	3580880954	RGB	8	300	chc52520000480001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1338	1338	1402.jp2	/chc5252/image/1402.jp2
People gathering around a ticket booth, Havana						Streets; Havana (Cuba); Tickets	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 6 x 13 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 8; Folder No. 61			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003280001001	4/6/2011				image/tiff	67173204 Bytes	5148	2174	337491547	RGB	16	1200	chc52520003280001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1339	1339	1293.jp2	/chc5252/image/1293.jp2
Sculptures from Cementerio de Colón						Cementerio de Colón (Havana, Cuba); Cemeteries -- Cuba	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 10; Folder No. 8			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001280001001	4/6/2011				image/tiff	132206032 Bytes	10259	4295	3136562128	RGB	8	2400	chc52520001280001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1340	1340	1407.jp2	/chc5252/image/1407.jp2
Five children and two dogs standing on dirt road						Children; Dogs; Photography of children; Photography of dogs; Cuba	Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 9; Folder No. 42			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520000920001001	4/6/2011				image/tiff	133589452 Bytes	10228	4353	485013174	RGB	8	2400	chc52520000920001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1341	1341	1525.jp2	/chc5252/image/1525.jp2
View of Havana from hill						Panoramic views; Dwellings; Havana (Cuba)	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 6 x 13 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 7; Folder No. 54			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520002660001001	4/6/2011				image/tiff	107558000 Bytes	6178	2901	2522865937	RGB	16	1200	chc52520002660001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1342	1342	1600.jp2	/chc5252/image/1600.jp2
Facade of two-story building in Havana						Architecture -- Cuba -- Havana; Cuba -- Buildings, structures, etc.; Havana (Cuba); Facades	Slides		1940	1940-1950	Havana (Cuba)	1 color slide			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 11; Folder Title:  Slides of Havana, 1940			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001870001001	4/6/2011				image/tiff	21591412 Bytes	2250	3196	4240959513	RGB	8	2400	chc52520001870001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1343	1343	1467.jp2	/chc5252/image/1467.jp2
Scene of commercial activity, Havana					Building holding Autos Mercedes and Sombrereria El Lazo de Oro are seen on right side		Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 9; Folder No. 62			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001120001001	4/6/2011				image/tiff	132751980 Bytes	10256	4314	2970163734	RGB	8	2400	chc52520001120001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1344	1344	1379.jp2	/chc5252/image/1379.jp2
Woman and children sitting in the grass						Children; Photography of women	Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 10; Folder No. 13			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001330001001	4/6/2011				image/tiff	130550324 Bytes	10192	4269	3051304507	RGB	8	2400	chc52520001330001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1345	1345	1444.jp2	/chc5252/image/1444.jp2
Two men setting up camera equipment						Photographers; Photography -- Equipment and supplies; Cuba	Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 9; Folder No. 20			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520000700001001	4/6/2011				image/tiff	132557328 Bytes	10156	4350	2807198283	RGB	8	2400	chc52520000700001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1346	1346	1512.jp2	/chc5252/image/1512.jp2
