Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Sketch of a saxophone player at Steamship Algonquin		Bolton, Theodore, b. 1889			Written on front: "S.S. Algonquin Aug 1930"; "Th. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Orchestral performances; Orchestra; Music -- Performance; Orchestral musicians; Saxophonists	Sketches		1930-08	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 2; Folder Title: Orchestral performances			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002350001001	image	2011-06-23	image/tiff				37279570 Bytes	1919	3236	1682401298	RGB	16	240	asm00340002350001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/162	162	234.jp2	/asm0034/image/234.jp2
Ziegfeld Theatre		Bolton, Theodore, b. 1889			Written on front: "Nov 1929"; "Ziegfeld Theater"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Buildings; Facades; Ziegfeld Theatre (New York, New York); Theaters; New York (New York)	Sketches		1929-11	1920-1930	New York (New York)	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 3; Folder Title: Buildings / House facades			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000230001001	image		image/tiff				38032028 Bytes	1932	3279	3243974323	RGB	16	240	asm00340000230001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/163	163	270.jp2	/asm0034/image/270.jp2
The Congressional Limited, Washington D.C.		Bolton, Theodore, b. 1889			Written on front: "April 17/30 Congressional limited Washington"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Public transit; Local transit; Transportation; Express trains; Washington (D.C.)	Sketches		1930-04-17	1930-1940	Washington (D.C.)	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 7; Folder Title: Public transit			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002800001001	image	2011-06-23	image/tiff				37916874 Bytes	3264	1935	1911627307	RGB	16	240	asm00340002800001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/164	164	225.jp2	/asm0034/image/225.jp2
Violin player at Steamship Algonquin		Bolton, Theodore, b. 1889			Written on front: "S.S. Algonquin Aug 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Orchestral performances; Orchestra; Music -- Performance; Orchestral musicians; Violinists	Sketches		1930-08	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 2; Folder Title: Orchestral performances			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002410001001	image	2011-06-23	image/tiff				37346072 Bytes	1906	3264	1440817293	RGB	16	240	asm00340002410001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/165	165	173.jp2	/asm0034/image/173.jp2
Orchestral musicians with a piano player		Bolton, Theodore, b. 1889			Written on front: "Sept 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Orchestral performances; Orchestra; Music -- Performance; Orchestral musicians	Sketches		1930-09	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 2; Folder Title: Orchestral performances			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002400001001	image	2011-06-23	image/tiff				37391544 Bytes	3249	1917	3244223796	RGB	16	240	asm00340002400001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/166	166	228.jp2	/asm0034/image/228.jp2
Jamaica mountains		Bolton, Theodore, b. 1889			Written on front: "The Jamaica Mountains March 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Caribbean Area -- 20th Century; Jamaica; Mountains -- Jamaica	Sketches		1930-03	1930-1940	Jamaica	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 4; Folder Title: Caribbean / 1930s			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000590001001	image		image/tiff				38522096 Bytes	3311	1938	2606677308	RGB	16	240	asm00340000590001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/167	167	188.jp2	/asm0034/image/188.jp2
Scene from the play, "Patience"		Bolton, Theodore, b. 1889			Written on front: ""Patience""; "June 27, 1931 "A Magnet hung in a hardware Shop" T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Plays; Operas -- Performances	Sketches		1931-06-27	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 5; Folder Title: Plays – “Patience”			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002540001001	image	2011-06-23	image/tiff				38194380 Bytes	3293	1932	1832518892	RGB	16	240	asm00340002540001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/168	168	180.jp2	/asm0034/image/180.jp2
Sketch of the Hippodrome		Bolton, Theodore, b. 1889			Written on front: "Hippodrome June 19, 1931"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Keith-Albee's New York Hippodrome; New York (New York); Orchestral performances; Orchestra; Music -- Performance	Sketches		1931-06-19	1930-1940	New York (New York)	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 2; Folder Title: Orchestral performances			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002470001001	image	2011-06-23	image/tiff				38600046 Bytes	1961	3279	1838720558	RGB	16	240	asm00340002470001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/169	169	298.jp2	/asm0034/image/298.jp2
House in Port-au-Prince, Haiti		Bolton, Theodore, b. 1889			Written on fornt: "Port au Prince Haiti"; "March 1931"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Caribbean Area -- 20th Century; Port-au-Prince (Haiti); Mansions	Sketches		1931-03	1930-1940	Port-au-Prince (Haiti)	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 4; Folder Title: Caribbean / 1930s			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000700001001	image		image/tiff				38541954 Bytes	3249	1976	2023139087	RGB	16	240	asm00340000700001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/170	170	319.jp2	/asm0034/image/319.jp2
Tall buildings		Bolton, Theodore, b. 1889			Written on front: "Nov 1931 T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Buildings; Facades; Skyscrapers	Sketches		1931-11	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 3; Folder Title: Buildings / House facades			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000400001001	image		image/tiff				37919812 Bytes	1931	3271	3784971465	RGB	16	240	asm00340000400001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/171	171	221.jp2	/asm0034/image/221.jp2
Jamaica policeman, Kingston		Bolton, Theodore, b. 1889			Written on front: "Jamaica Policeman Kingston March 1931"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Caribbean Area -- 20th Century; Kingston (Jamaica); Police	Sketches		1931-03	1930-1940	Kingston (Jamaica)	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 4; Folder Title: Caribbean / 1930s			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000600001001	image		image/tiff				37961954 Bytes	1914	3304	770241748	RGB	16	240	asm00340000600001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/172	172	181.jp2	/asm0034/image/181.jp2
Concert at the Hippodrome		Bolton, Theodore, b. 1889			Written on front: "Nov 1930 Hippodrome"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Orchestral performances; Orchestra; Music -- Performance; Concerts; Keith-Albee's New York Hippodrome; New York (New York)	Sketches		1930-11	1930-1940	New York (New York)	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 2; Folder Title: Orchestral performances			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002450001001	image	2011-06-23	image/tiff				34974540 Bytes	2951	1974	2847432749	RGB	16	240	asm00340002450001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/173	173	231.jp2	/asm0034/image/231.jp2
Passenger reading a book on public transit		Bolton, Theodore, b. 1889			Written on front: "April 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Public transit; Local transit; Transportation	Sketches		1930-04	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 7; Folder Title: Public transit			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002790001001	image	2011-06-23	image/tiff				38720958 Bytes	1976	3264	3054364743	RGB	16	240	asm00340002790001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/174	174	209.jp2	/asm0034/image/209.jp2
Traffic cop, Haiti		Bolton, Theodore, b. 1889			Written on front: "Traffic Cop, Haiti, W.I."; "March 18 1931"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Caribbean Area -- 20th Century; Haiti; Traffic police	Sketches		1931-03-18	1930-1940	Haiti	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 4; Folder Title: Caribbean / 1930s			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000770001001	image		image/tiff				37736328 Bytes	1917	3279	1030368239	RGB	16	240	asm00340000770001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/175	175	239.jp2	/asm0034/image/239.jp2
Musicians in an orchestra		Bolton, Theodore, b. 1889				Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Orchestral performances; Orchestra; Music -- Performance; Orchestral musicians	Sketches					1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 2; Folder Title: Orchestral performances			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002240001001	image	2011-06-23	image/tiff				37450064 Bytes	3278	1903	321656993	RGB	16	240	asm00340002240001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/176	176	290.jp2	/asm0034/image/290.jp2
Sketch of a train		Bolton, Theodore, b. 1889			Written on front: "Apr 1930"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Public transit; Local transit; Transportation	Sketches		1930-04	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 7; Folder Title: Public transit			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002740001001	image	2011-06-23	image/tiff				35900462 Bytes	2008	2978	3236684543	RGB	16	240	asm00340002740001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/177	177	331.jp2	/asm0034/image/331.jp2
Entrance to a building		Bolton, Theodore, b. 1889			Written on front: "June 29 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Buildings; Facades	Sketches		1930-06-29	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 3; Folder Title: Buildings / House facades			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000280001001	image		image/tiff				37231058 Bytes	1917	3235	546316216	RGB	16	240	asm00340000280001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/178	178	220.jp2	/asm0034/image/220.jp2
