Title	Watch Video	Speaker	Host	Summary	Subjects	Publisher	Date	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Program	Rights	Copyright	Digital ID	Format	Type	Source	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Clem Maharaj reads from “The Dispossessed” (1993)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1993/1993_P01_10_glen.rm	Maharaj, Clem		Trinidad-born author Clem Maharaj (of London, England) reads from his novel, The Dispossessed. Vernon, an Indian working in a barbershop, is embarrassed when he sees his mother dancing in public and the onlookers laugh at the crazy "coolie" woman. Vernon and a kind man help her to get home, and Vernon wonders how to help her get well.	East Indians -- Caribbean Area -- Fiction; Barbers -- Fiction; Mentally ill women -- Fiction; Caribbean literature; Literature video; Trinidadian and Tobagonian fiction	University of Miami English Department	1993	8 min 24 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 5. Fiction and poetry readings, 1993		http://merrick.library.miami.edu/digitalprojects/copyright.html	1993_P01_10_glen.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1188	1188	1190.jpg	/cwsi/image/1190.jpg
David Dabydeen lectures on the Indo-Caribbean experience (1994)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1994/1994_P08_entire.rm	Dabydeen, David	Paquet, Sandra Pouchet	Sandra Paquet introduces David Dabydeen, who talks about the film he co-produced on the Indo-Caribbean experience, part of a BBC documentary series on Caribbean cultures. Dabydeen lectures on the Indo-Caribbean experience in general, the work of the Guyanese painter Aubrey Williams, anti-colonial strategies used in Indo-Guyanese communities, the representation of Caribbean cultures in scholarship, and the work of Sam Selvon.	Dabydeen, David; Selvon, Samuel; Williams, Aubrey, 1926-1990; Literature video; Caribbean literature	University of Miami English Department	1994	ca. 60 min, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 8. Fiction and poetry readings, 1994		http://merrick.library.miami.edu/digitalprojects/copyright.html	1994_P08_entire.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1189	1189	1250.jpg	/cwsi/image/1250.jpg
Sheryl Byfield reads from Duppy Conqueror (1995)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1995/1995_P11_06_byfield.rm	Byfield, Sheryl	Solomon, Mervyn	Mervyn Solomon introduces Jamaica-born New Yorker Sheryl Byfield, who reads the prologue from a novel in progress, Duppy Conqueror. The reading is at Tap Tap Haitian Restaurant in South Miami Beach, Florida.	Caribbean literature; Literature video; Jamaican fiction; Domestic fiction; Parents -- Death -- Fiction; Funeral rites and ceremonies -- Fiction; Aunts -- Fiction; Authors, Jamaican	University of Miami English Department	1995	6 min 42 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 11. Fiction and poetry readings, 1995		http://merrick.library.miami.edu/digitalprojects/copyright.html	1995_P11_06_byfield.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1190	1190	1322.jpg	/cwsi/image/1322.jpg
Sasenarine Persaud reads "No Omeros on the Isles" (1995)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1995/1995_P04_03_omeros.rm	Persaud, Sasenarine		Guyana-born Canadian poet Sasenarine Persaud reads his poem "No Omeros on the Isles," a poem published in Calgary, Canada. (Omeros is the Greek name for Homer, author of The Iliad and The Odyssey.)	Caribbean literature; Literature video; Guyanese poetry; Sugar -- Poetry	University of Miami English Department	1995	2 min 11 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 4. Fiction and poetry readings, 1995		http://merrick.library.miami.edu/digitalprojects/copyright.html	1995_P04_03_omeros.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1191	1191	1281.jpg	/cwsi/image/1281.jpg
Opal Palmer Adisa reads "Speak and Speak Again" (1995)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1995/1995_P02_08_speak.rm	Adisa, Opal Palmer, 1954-		Jamaican author Opal Palmer Adisa reads "Speak and Speak Again" (dedicated to Donna Weir-Soley, in memory of lesbian feminist poet-essayist Audrey Lord).	Caribbean literature; Literature video; Jamaican poetry; Political poetry; Tongue -- Poetry; Silence -- Poetry	University of Miami English Department	1995	7 min 13 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 2. Fiction and poetry readings, 1995		http://merrick.library.miami.edu/digitalprojects/copyright.html	1995_P02_08_speak.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1192	1192	1274.jpg	/cwsi/image/1274.jpg
Zack Bowen introduces five Caribbean writers (1991)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1991/1991_P14_01_introduction.rm		Bowen, Zack R.	University of Miami English Department Chairman Zack R. Bowen introduces writer-editor Lisa Burdige of Springfield Technical and Community College, poet Rawle Frederick of College of the Bahamas in Bermuda, Mickey Anderson of the University of Guyana, Jamaican poet and Education Officer Jean Goulbourne, and Guyana-born dramatist and poet Marina Taitt of the Jamaican Cultural Council.	Anderson, Mickey; Frederick, Rawle; Burdige, Lisa; Goulbourne, Jean; Taitt, Marina; Literature video; Caribbean literature; Authors, Jamaican; Authors, Bermudian; Authors, Guyanese	University of Miami English Department	1991	3 min 05 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 14. Caribbean writers and their art, 1991		http://merrick.library.miami.edu/digitalprojects/copyright.html	1991_P14_01_introduction.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1193	1193	1131.jpg	/cwsi/image/1131.jpg
Erna Brodber reads Parts 1 & 2 of Louisiana (1993)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1993/1993_R04_03_lapart1&2.rm	Brodber, Erna		Jamaican writer Erna Brodber reads the first two parts of her novel Louisiana: "Part 1: I Heard the Voice From Heaven Say" and "Part 2: First the Goat Must Be Killed.” Ella Townsend, a young African-American anthropologist whose roots are Caribbean, researches Louisiana folk life and discovers not only the world of voodoo and carnival but also the mystical connection of the living and the dead. With her tape recorder, she explores the rich heritage of Creole Louisiana, but Mammy, Ella's primary informant, dies during the project. From beyond the grave she continues to transmit messages. Although the academically-minded Ella is dubious about the authenticity of the medium, gradually, as she confronts her prejudices, the tapes convey enriching mysteries about the past lives of Mammy and her friend Lowly. From this supernatural experience Ella learns much about herself and her background.	Caribbean literature; Literature video; Jamaican fiction; Ghost stories, Jamaican; African American women -- Fiction; African American anthropologists -- Fiction; African American women -- Psychic ability -- Fiction; Creoles -- Louisiana -- Fiction; Supernatural -- Fiction; Historical fiction	University of Miami English Department	1993	11 min 42 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 4. Fiction and poetry readings, 1993		http://merrick.library.miami.edu/digitalprojects/copyright.html	1993_R04_03_lapart1&2.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1194	1194	1218.jpg	/cwsi/image/1218.jpg
Michael Dash: Translating the Caribbean text:Translating the Caribbean text (1996)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1996/1996_T03_entire.rm	Dash, J. Michael	Benstock, Shari, 1944-	Professor Shari Benstock of University of Miami instroduces J. Michael Dash, head of the Department of French at the University of the West Indies in Mona, Jamaica. Dash has translated the works of Edouard Glissant, particularly the novel La Lezarde (The Ripening; 1985) and Discours Antillais (Caribbean Discourse; 1989). Dash talks about translating those two books and Guadeloupean/Creolite author Gisele Pineau's short novel La Grande Drive des Esprits, which he translated as "The Drifting of the Spirits." Dash recalls how he learned to translate as a schoolboy and discusses the difficulty of rendering a text so that it will be friendly to an audience speaking a different language.	Pineau, Gisele; Glissant, Edouard, 1928-; Dash, J. Michael; West Indian literature (French); Authors, West Indian; Translating and interpreting; Literature video; Caribbean literature	University of Miami English Department	1996	75 min 30 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 3. Translation Institute, 1996		http://merrick.library.miami.edu/digitalprojects/copyright.html	1996_T03_entire.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1195	1195	1395.jpg	/cwsi/image/1395.jpg
Sasenarine Persaud reads "From This World You Inherit" (1995)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1995/1995_P04_11_fromthisworld.rm	Persaud, Sasenarine		Guyana-born Canadian poet Sasenarine Persaud reads his long poem "From This World You Inherit."	Caribbean literature; Literature video; Guyanese poetry	University of Miami English Department	1995	20 min 55 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 4. Fiction and poetry readings, 1995		http://merrick.library.miami.edu/digitalprojects/copyright.html	1995_P04_11_fromthisworld.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1196	1196	1289.jpg	/cwsi/image/1289.jpg
Earl Lovelace reads his short story "Victory and the Blight" (1992)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1992/1992_R02_04_victoryblight.rm	Lovelace, Earl, 1935-		Trinidadian novelist Earl Lovelace reads a short story, “Victory and the Blight,” about a man who lives in the village of Rio Claro, Trinidad.	Caribbean literature; Literature video; Trinidadian and Tobagonian literature	University of Miami English Department	1992	17 min 41 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 2. Readings in Caribbean literature, 1992		http://merrick.library.miami.edu/digitalprojects/copyright.html	1992_R02_04_victoryblight.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1197	1197	1170.jpg	/cwsi/image/1170.jpg
Mervyn Morris reads poetry (1994)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1994/1994_P04_05_poemset3.rm	Morris, Mervyn		Mervyn Morris reads his poetry:  "Rodney Poem," "Meeting,"  "Sister,"  "Seen,"  "Family Pictures," "A Routine Love," "Creative Writing,"  "A Voyage,” "Pussycat,"  "Theatre," "One, Two," "Love Is," "Critic," "There was a Young Poet," and  "I am the Man."	Rodney, Walter -- Poetry; Caribbean literature; Literature video; Jamaican poetry; Humorous poetry, Jamaican; Love poetry	University of Miami English Department	1994	11 min 40 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 4. Fiction and poetry readings, 1994		http://merrick.library.miami.edu/digitalprojects/copyright.html	1994_P04_05_poemset3.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1198	1198	1233.jpg	/cwsi/image/1233.jpg
Mervyn Morris reads poems about death (1993)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1993/1993_R01_08_poemset6.rm	Morris, Mervyn		Jamaican poet Mervyn Morris reads poems about death: "The Day my Father Died," "Pre-Carnival Party," "Terminal," "My Rodney Poem," "Departure Lounge," "Walk Good," "A Word," and "Checking Out."	Rodney, Walter -- Poetry; Caribbean literature; Literature video; Jamaican poetry; Death -- Poetry	University of Miami English Department	1993	6 min 59 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 1. Fiction and poetry readings, 1993		http://merrick.library.miami.edu/digitalprojects/copyright.html	1993_R01_08_poemset6.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1199	1199	1207.jpg	/cwsi/image/1207.jpg
Myths and mythmaking in Caribbean literature (1991)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1991/1991_P06_entire.rm	Antoni, Robert, 1958-; Goulbourne, Jean	Baugh, Edward	Edward Baugh introduces the idea of myth in literature and his two guests: Dr. Robert Antoni of the University of Miami English Dept., who was born in Detroit of Trinidadian parents and raised in the Bahamas; and Jean Goulbourne, poet and education officer in the Ministry of Education in Jamaica. Antoni discusses his novel Divina Trace, including its base in folklore, especially the myth of Cytherea or La Divina Pastora, a Trinidadian Madonna figure. He reads a passage from the book. Goulbourne, a short story writer and poet, discusses her background and reads a poem about walking at night and encountering a duppy, or Jamaican ghost. She talks about how rhythm and music play a part in her poetry and how folklore fills her poetry. She remembers how her anger about events in 1970s Jamaica led her to write political poetry. Baugh asks some concluding questions, including the way in which attending university influenced Antoni, who explains that he began studying medicine and came to literature later, and about Goulbourne's writing habits and her study of history.	Antoni, Robert, 1958-; Goulbourne, Jean; Folklore in literature; Jamaican poetry; Miracle workers in literature; Trinidadian and Tobagonian literature; Political poetry; Caribbean literature; Literature video; Myth in literature; Ghosts -- Poetry	University of Miami English Department	1991	30 min, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 6. Caribbean writers and their art, 1991		http://merrick.library.miami.edu/digitalprojects/copyright.html	1991_P06_entire.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1200	1200	1118.jpg	/cwsi/image/1118.jpg
