Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Open market in El Salvador		Magoon, Estus H.			Item No. 766	Markets; El Salvador	Photographs				El Salvador	1 b&w photograph; 7.2 x 11.5 cm.			University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 5; Folder Title: El Salvador by subject			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260006280001001	Image		image/tiff				14356408 Bytes	2752	1736	3245546897	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260006280001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/284	284	291.jp2	/chc0126/image/291.jp2
Construction of a road near Cúcuta, Colombia					Item No. 268; Written on verso: "Road building near Cucuta, April 4, 1940"; Cúcuta is a city, capital of the North Santander Department, located in the northeast of Colombia	Road construction; Cúcuta (Norte de Santander, Colombia); Construction equipment	Photographs		1940-04-04	1940-1950	Cúcuta (Norte de Santander, Colombia)	1 b&w photograph; 6.5 x 11 cm.	eng		University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 5; Folder Title: Colombia by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260001730001001	Image	2010-11-10	image/tiff				13029520 Bytes	2698	1607	1392581278	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260001730001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/285	285	238.jp2	/chc0126/image/238.jp2
Concrete washing sinks, Barranquilla, Colombia					Item No. 256	Sinks (Plumbing fixtures); Concrete; Waterworks; Washing (Laundry); Trees; Barranquilla (Colombia)	Photographs		1940-04-24	1940-1950	Barranquilla (Colombia)	1 b&w photograph; 6.4 x 11 cm.			University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 5; Folder Title: Colombia by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260001630001001	Image	2010-11-10	image/tiff				12812272 Bytes	2712	1572	2123086255	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260001630001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/286	286	215.jp2	/chc0126/image/215.jp2
Crowd at August Festival in San Salvador, El Salvador		Magoon, Estus H.			Item No. 795	San Salvador (El Salvador); Festivals; Streets -- El Salvador	Photographs				San Salvador (El Salvador)	1 b&w photograph; 6.8 x 11.3 cm.			University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: El Salvador by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260006570001001	Image		image/tiff				13381700 Bytes	2723	1636	605688735	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260006570001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/287	287	280.jp2	/chc0126/image/280.jp2
August Festival arch in San Salvador, El Salvador		Magoon, Estus H.			Item No. 802	San Salvador (El Salvador); Festivals; Streets -- El Salvador	Photographs				San Salvador (El Salvador)	1 b&w photograph; 6.7 x 11.3 cm.			University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: El Salvador by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260006640001001	Image		image/tiff				13543860 Bytes	2731	1651	1951092705	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260006640001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/288	288	247.jp2	/chc0126/image/247.jp2
Railway tunnel between Guatemala and San Salvador, El Salvador		Magoon, Estus H.			Item No. 822	Railways; Tunnels; San Salvador (El Salvador); Mountains	Photographs				San Salvador (El Salvador)	1 b&w photograph; 6.6 x 11.1 cm.			University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: El Salvador by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260006820001001	Image		image/tiff				13437612 Bytes	1655	2703	2505622388	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260006820001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/289	289	240.jp2	/chc0126/image/240.jp2
View of houses and mountains in San Miguel, El Salvador		Magoon, Estus H.			Item No. 814; Written on verso: "Enero 23, 1940, San Miguel"; San Miguel is the fourth most populous city in El Salvador after Santa Ana and Soyapango and the second most important after San Salvador	San Miguel (El Salvador); Dwellings; Mountains; Tiles, Roofing	Photographs		1940-01-23	1940-1950	San Miguel (El Salvador)	1 b&w photograph; 7 x 11.6 cm.	spa		University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: El Salvador by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260006750001001	Image		image/tiff				14544740 Bytes	2804	1727	3402530521	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260006750001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/290	290	303.jp2	/chc0126/image/303.jp2
Street scene in San Salvador, El Salvador		Magoon, Estus H.			Item No. 826; Written on verso: "Street scene in San Salvador, 7 ABR 1931"	San Salvador (El Salvador); Streets -- El Salvador; Pedestrians; Signs and signboards	Photographs		1931-04-07	1930-1940	San Salvador (El Salvador)	1 b&w photograph; 6.8 x 11.5 cm.	eng		University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: El Salvador by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260006860001001	Image		image/tiff				13805176 Bytes	2767	1661	1096732662	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260006860001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/291	291	224.jp2	/chc0126/image/224.jp2
Crowd at August Festival in San Salvador, El Salvador		Magoon, Estus H.			Item No. 799	San Salvador (El Salvador); Floats (Parades); Festivals; Streets -- El Salvador	Photographs				San Salvador (El Salvador)	1 b&w photograph; 11.4 x 6.7 cm.			University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: El Salvador by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260006610001001	Image		image/tiff				13599728 Bytes	1656	2734	310687050	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260006610001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/292	292	253.jp2	/chc0126/image/253.jp2
Parade during August festival in San Salvador, El Salvador		Magoon, Estus H.			Item No. 792	San Salvador (El Salvador); Parades; Festivals; Marching bands	Photographs				San Salvador (El Salvador)	1 b&w photograph; 6.7 x 11.3 cm.			University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: El Salvador by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260006540001001	Image		image/tiff				13264184 Bytes	2719	1624	1195882020	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260006540001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/293	293	268.jp2	/chc0126/image/268.jp2
Parade of floats at the August Festival in San Salvador, El Salvador		Magoon, Estus H.			Item No. 794	San Salvador (El Salvador); Floats (Parades); Festivals; Streets -- El Salvador	Photographs				San Salvador (El Salvador)	1 b&w photograph; 7.4 x 12 cm.			University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: El Salvador by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260006560001001	Image		image/tiff				15447032 Bytes	2883	1784	1954009558	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260006560001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/294	294	274.jp2	/chc0126/image/274.jp2
Pigs by riverside in Usulután, El Salvador		Magoon, Estus H.			Item No. 836; Written on verso: "Enero 23, 1940, Usulután"	Usulután (El Salvador); Pigs; Rivers; Trees	Photographs		1940-01-23	1940-1950	Usulután (El Salvador)	1 b&w photograph; 7.2 x 11.7 cm.	spa		University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: El Salvador by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260006960001001	Image		image/tiff				14491692 Bytes	2797	1725	1277459357	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260006960001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/295	295	230.jp2	/chc0126/image/230.jp2
Group of people from El Salvador		Magoon, Estus H.			Item No. 767	El Salvador	Photographs				El Salvador	1 b&w photograph; 7.2 x 11.7 cm.			University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 5; Folder Title: El Salvador by subject			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260006290001001	Image		image/tiff				14962556 Bytes	2823	1764	3433217893	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260006290001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/296	296	276.jp2	/chc0126/image/276.jp2
View of a plantation in Palestina, Colombia					Item No. 272; Palestina is a town and municipality in the Huila Department, Colombia	Huila (Colombia : Dept.); Plantations	Photographs				Huila (Colombia : Dept.)	1 b&w photograph; 4.7 x 6.8 cm.			University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 5; Folder Title: Colombia by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260001770001001	Image	2010-11-10	image/tiff				5960796 Bytes	1689	1172	2948394022	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260001770001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/297	297	260.jp2	/chc0126/image/260.jp2
Alongside a canal in Barranquilla, Colombia					Item No. 250	Barranquilla (Colombia); Canals; Brush; Sailboats	Photographs				Barranquilla (Colombia)	1 b&w photograph; 7 x 11.5 cm.			University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 5; Folder Title: Colombia by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260001580001001	Image	2010-11-10	image/tiff				14928944 Bytes	2804	1772	2661932227	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260001580001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/298	298	286.jp2	/chc0126/image/286.jp2
Dirt brought out of a tunnel made to locate a leak in the water pipes in San Salvador		Magoon, Estus H.			Item No. 813	Water-pipes; Waterworks; San Salvador (El Salvador); Streets -- El Salvador; Sewage	Photographs				San Salvador (El Salvador)	1 b&w photograph; 6.3 x 11 cm.			University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: El Salvador by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260006740001001	Image		image/tiff				12484268 Bytes	2652	1567	1430871158	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260006740001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/299	299	300.jp2	/chc0126/image/300.jp2
Railway station in Santo Domingo, El Salvador		Magoon, Estus H.			Item No. 832; Santo Domingo is a municipality in the San Vicente department of El Salvador	Railroad stations; San Vicente (El Salvador); Passengers; Banana plants	Photographs				San Vicente (El Salvador)	1 b&w photograph; 7 x 11.3 cm.			University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: El Salvador by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260006920001001	Image		image/tiff				14241280 Bytes	2755	1721	3977848913	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260006920001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/300	300	235.jp2	/chc0126/image/235.jp2
Izalco volcano in Santa Ana, El Salvador		Magoon, Estus H.			Item No. 775; Izalco is a parasitic stratovolcano of the Santa Ana Volcano, which is located in western El Salvador	Volcanoes; Izalco Volcano (El Salvador); Santa Ana (El Salvador)	Photographs		1941-10-30	1940-1950	Santa Ana (El Salvador)	1 b&w photograph; 6.8 x 11.4 cm.			University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 5; Folder Title: El Salvador by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260006370001001	Image		image/tiff				13879680 Bytes	2748	1681	3923668803	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260006370001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/301	301	285.jp2	/chc0126/image/285.jp2
View of Carrera Hospital in Barranquilla, Colombia					Item No. 254; Written on verso: "Carrera Hospital, April 19, 1940"	Barranquilla (Colombia); Hospitals; Streets; Children	Photographs		1940-04-19	1940-1950	Barranquilla (Colombia)	1 b&w photograph; 6.5 x 11.3 cm.	eng		University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 5; Folder Title: Colombia by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260001610001001	Image	2010-11-10	image/tiff				13063452 Bytes	2710	1604	702430751	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260001610001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/302	302	218.jp2	/chc0126/image/218.jp2
Two Honduran girls in Cutuco, El Salvador		Magoon, Estus H.			Item No. 773; Written on verso: "Two Hondurean girls at Cutuco, in San Salvador with hats made in La Unión, $1. each hat"; Cutuco or Puerto Cutuco is a port in La Unión, El Salvador	Girls; La Unión (El Salvador)	Photographs		1933	1930-1940	La Unión (El Salvador)	1 b&w photograph; 6.7 x 10.2 cm.	eng		University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 5; Folder Title: El Salvador by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260006350001001	Image		image/tiff				12196648 Bytes	2467	1645	3734171587	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260006350001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/303	303	243.jp2	/chc0126/image/243.jp2
Street scene in San Salvador, El Salvador		Magoon, Estus H.			Item No. 817	San Salvador (El Salvador); Streets -- El Salvador; Church buildings; Automobiles	Photographs				San Salvador (El Salvador)	1 b&w photograph; 6.7 x 11.3 cm.			University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: El Salvador by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260006780001001	Image		image/tiff				13210536 Bytes	2713	1621	4234419601	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260006780001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/304	304	242.jp2	/chc0126/image/242.jp2
Inside view of a pipe					Item No. 247	Colombia; Water-pipes; Waterworks	Photographs				Colombia	1 b&w photograph; 11 x 6.2 cm.			University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 5; Folder Title: Colombia by subject			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260001560001001	Image	2010-11-10	image/tiff				12515040 Bytes	1551	2685	2293499003	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260001560001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/305	305	288.jp2	/chc0126/image/288.jp2
Loading of the Atlántico cargo ship in Barranquilla, Colombia					Item No. 261	Cargo ships; Boats; Bags; Harbors; Barranquilla (Colombia)	Photographs				Barranquilla (Colombia)	1 b&w photograph; 7 x 11.5 cm.			University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 5; Folder Title: Colombia by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260001680001001	Image	2010-11-10	image/tiff				14489536 Bytes	2773	1739	492155910	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260001680001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/306	306	287.jp2	/chc0126/image/287.jp2
Estus H. Magoon (kneeled at right) conducting a water pressure study with a pitometer in San Salvador, El Salvador		Magoon, Estus H.			Item No. 827; Written on verso: "Probably El Salvador"	Waterworks; San Salvador (El Salvador); Magoon, Estus H.; Water-meters	Photographs		1924-08-15	1920-1930	San Salvador (El Salvador)	1 b&w photograph; 7 x 10.2 cm.	eng		University of Miami Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: El Salvador by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260006870001001	Image		image/tiff				12647580 Bytes	2478	1699	2432648432	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc01260006870001001.tif		2011-03-15	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/307	307	244.jp2	/chc0126/image/244.jp2
