Title	Translated title	Creator	Sender	Contributors	Recipient	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 15																													asm0566000101						asm05660001010015001		116689940 Bytes	5029	7733	3087438598	RGB	8	600	asm05660001010015001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/592	592	633.jp2	/asm0566/image/633.jp2
Page 16																													asm0566000101						asm05660001010016001		114273216 Bytes	4953	7689	1676716105	RGB	8	600	asm05660001010016001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/593	593	634.jp2	/asm0566/image/634.jp2
Page 17																													asm0566000101						asm05660001010017001		117610560 Bytes	5053	7757	138322922	RGB	8	600	asm05660001010017001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/594	594	635.jp2	/asm0566/image/635.jp2
Page 18																													asm0566000101						asm05660001010018001		114936296 Bytes	4926	7776	4097139455	RGB	8	600	asm05660001010018001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/595	595	636.jp2	/asm0566/image/636.jp2
Page 19																													asm0566000101						asm05660001010019001		114110240 Bytes	4933	7709	3424024930	RGB	8	600	asm05660001010019001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/596	596	637.jp2	/asm0566/image/637.jp2
Page 20																													asm0566000101						asm05660001010020001		114764464 Bytes	4999	7651	278203055	RGB	8	600	asm05660001010020001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/597	597	638.jp2	/asm0566/image/638.jp2
Page 21																													asm0566000101						asm05660001010021001		114664132 Bytes	4968	7692	1953208447	RGB	8	600	asm05660001010021001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/598	598	639.jp2	/asm0566/image/639.jp2
Page 22																													asm0566000101						asm05660001010022001		114818572 Bytes	4956	7721	3009059367	RGB	8	600	asm05660001010022001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/599	599	640.jp2	/asm0566/image/640.jp2
Page 23																													asm0566000101						asm05660001010023001		115935416 Bytes	4981	7757	3428655116	RGB	8	600	asm05660001010023001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/600	600	641.jp2	/asm0566/image/641.jp2
Page 24																													asm0566000101						asm05660001010024001		115529832 Bytes	4984	7725	1228847076	RGB	8	600	asm05660001010024001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/601	601	642.jp2	/asm0566/image/642.jp2
Page 25																													asm0566000101						asm05660001010025001		123939204 Bytes	5047	8184	521297956	RGB	8	600	asm05660001010025001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/602	602	643.jp2	/asm0566/image/643.jp2
Page 26																													asm0566000101						asm05660001010026001		122223104 Bytes	5004	8140	727668973	RGB	8	600	asm05660001010026001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/603	603	644.jp2	/asm0566/image/644.jp2
Page 27																													asm0566000101						asm05660001010027001		122775796 Bytes	5020	8151	604135201	RGB	8	600	asm05660001010027001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/604	604	645.jp2	/asm0566/image/645.jp2
Page 28																													asm0566000101						asm05660001010028001		123757568 Bytes	5062	8148	708593049	RGB	8	600	asm05660001010028001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/605	605	646.jp2	/asm0566/image/646.jp2
Page 29																													asm0566000101						asm05660001010029001		122192720 Bytes	4998	8148	4152249961	RGB	8	600	asm05660001010029001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/606	606	647.jp2	/asm0566/image/647.jp2
Page 30																													asm0566000101						asm05660001010030001		123980008 Bytes	5053	8177	3329461900	RGB	8	600	asm05660001010030001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/607	607	648.jp2	/asm0566/image/648.jp2
Page 31																													asm0566000101						asm05660001010031001		122798716 Bytes	5005	8177	3059730958	RGB	8	600	asm05660001010031001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/608	608	649.jp2	/asm0566/image/649.jp2
Page 32																													asm0566000101						asm05660001010032001		124179492 Bytes	5052	8192	2971178950	RGB	8	600	asm05660001010032001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/609	609	650.jp2	/asm0566/image/650.jp2
Page 33																													asm0566000101						asm05660001010033001		123182588 Bytes	5028	8165	15585193	RGB	8	600	asm05660001010033001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/610	610	651.jp2	/asm0566/image/651.jp2
Page 34																													asm0566000101						asm05660001010034001		123072688 Bytes	5024	8164	1955673896	RGB	8	600	asm05660001010034001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/611	611	652.jp2	/asm0566/image/652.jp2
Page 35																													asm0566000101						asm05660001010035001		123814504 Bytes	5031	8202	3664020429	RGB	8	600	asm05660001010035001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/612	612	653.jp2	/asm0566/image/653.jp2
Page 36																													asm0566000101						asm05660001010036001		123721704 Bytes	5048	8168	537912687	RGB	8	600	asm05660001010036001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/613	613	654.jp2	/asm0566/image/654.jp2
Page 37																													asm0566000101						asm05660001010037001		123201900 Bytes	4995	8220	2771042705	RGB	8	600	asm05660001010037001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/614	614	655.jp2	/asm0566/image/655.jp2
Page 38																													asm0566000101						asm05660001010038001		123492128 Bytes	5053	8145	770733710	RGB	8	600	asm05660001010038001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/615	615	656.jp2	/asm0566/image/656.jp2
Page 39																													asm0566000101						asm05660001010039001		122908920 Bytes	5029	8145	3264547671	RGB	8	600	asm05660001010039001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/616	616	657.jp2	/asm0566/image/657.jp2
Page 40																													asm0566000101						asm05660001010040001		123221624 Bytes	5021	8179	3502043837	RGB	8	600	asm05660001010040001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/617	617	658.jp2	/asm0566/image/658.jp2
Page 41																													asm0566000101						asm05660001010041001		123451792 Bytes	5029	8181	4291966490	RGB	8	600	asm05660001010041001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/618	618	659.jp2	/asm0566/image/659.jp2
Page 42																													asm0566000101						asm05660001010042001		121567280 Bytes	4959	8170	2785576914	RGB	8	600	asm05660001010042001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/619	619	660.jp2	/asm0566/image/660.jp2
Page 43																													asm0566000101						asm05660001010043001		121893508 Bytes	5017	8097	193720991	RGB	8	600	asm05660001010043001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/620	620	661.jp2	/asm0566/image/661.jp2
Page 44																													asm0566000101						asm05660001010044001		120689416 Bytes	4991	8059	908439313	RGB	8	600	asm05660001010044001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/621	621	662.jp2	/asm0566/image/662.jp2
Page 45																													asm0566000101						asm05660001010045001		121616804 Bytes	5045	8034	2349722223	RGB	8	600	asm05660001010045001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/622	622	663.jp2	/asm0566/image/663.jp2
Page 46																													asm0566000101						asm05660001010046001		121705040 Bytes	5031	8062	4060767486	RGB	8	600	asm05660001010046001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/623	623	664.jp2	/asm0566/image/664.jp2
Page 47																													asm0566000101						asm05660001010047001		121304704 Bytes	5007	8074	1789589218	RGB	8	600	asm05660001010047001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/624	624	665.jp2	/asm0566/image/665.jp2
Page 48																													asm0566000101						asm05660001010048001		121237676 Bytes	5003	8076	1791417063	RGB	8	600	asm05660001010048001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/625	625	666.jp2	/asm0566/image/666.jp2
Page 49																													asm0566000101						asm05660001010049001		120138876 Bytes	4993	8019	1328795654	RGB	8	600	asm05660001010049001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/626	626	667.jp2	/asm0566/image/667.jp2
Page 50																													asm0566000101						asm05660001010050001		120477840 Bytes	4981	8061	1847824749	RGB	8	600	asm05660001010050001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/627	627	668.jp2	/asm0566/image/668.jp2
Page 51																													asm0566000101						asm05660001010051001		120730324 Bytes	5002	8044	2391165062	RGB	8	600	asm05660001010051001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/628	628	669.jp2	/asm0566/image/669.jp2
Page 52																													asm0566000101						asm05660001010052001		121238292 Bytes	5005	8073	185021282	RGB	8	600	asm05660001010052001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/629	629	670.jp2	/asm0566/image/670.jp2
Page 53																													asm0566000101						asm05660001010053001		120943752 Bytes	4991	8076	706844777	RGB	8	600	asm05660001010053001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/630	630	671.jp2	/asm0566/image/671.jp2
Page 54																													asm0566000101						asm05660001010054001		118516848 Bytes	4954	7973	2298797561	RGB	8	600	asm05660001010054001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/631	631	672.jp2	/asm0566/image/672.jp2
Page 55																													asm0566000101						asm05660001010055001		119293052 Bytes	4969	8001	1214336723	RGB	8	600	asm05660001010055001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/632	632	673.jp2	/asm0566/image/673.jp2
Page 56																													asm0566000101						asm05660001010056001		120340228 Bytes	5005	8013	320847448	RGB	8	600	asm05660001010056001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/633	633	674.jp2	/asm0566/image/674.jp2
Page 57																													asm0566000101						asm05660001010057001		118615380 Bytes	4980	7938	3475039350	RGB	8	600	asm05660001010057001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/634	634	675.jp2	/asm0566/image/675.jp2
Page 58																													asm0566000101						asm05660001010058001		118663944 Bytes	4967	7962	4294041866	RGB	8	600	asm05660001010058001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/635	635	676.jp2	/asm0566/image/676.jp2
Page 59																													asm0566000101						asm05660001010059001		120147624 Bytes	4992	8021	465722041	RGB	8	600	asm05660001010059001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/636	636	677.jp2	/asm0566/image/677.jp2
Page 60																													asm0566000101						asm05660001010060001		119117348 Bytes	4969	7989	1490352505	RGB	8	600	asm05660001010060001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/637	637	678.jp2	/asm0566/image/678.jp2
Page 61																													asm0566000101						asm05660001010061001		119073096 Bytes	4945	8025	3657859056	RGB	8	600	asm05660001010061001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/638	638	679.jp2	/asm0566/image/679.jp2
Page 62																													asm0566000101						asm05660001010062001		119295944 Bytes	4969	8001	3898963564	RGB	8	600	asm05660001010062001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/639	639	680.jp2	/asm0566/image/680.jp2
Page 63																													asm0566000101						asm05660001010063001		118660300 Bytes	4960	7973	3823641089	RGB	8	600	asm05660001010063001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/640	640	681.jp2	/asm0566/image/681.jp2
Page 64																													asm0566000101						asm05660001010064001		120261192 Bytes	5015	7992	1579205379	RGB	8	600	asm05660001010064001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/641	641	682.jp2	/asm0566/image/682.jp2
Page 65																													asm0566000101						asm05660001010065001		119759464 Bytes	5014	7960	3319098678	RGB	8	600	asm05660001010065001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/642	642	683.jp2	/asm0566/image/683.jp2
Page 66																													asm0566000101						asm05660001010066001		120420308 Bytes	4996	8033	3807728451	RGB	8	600	asm05660001010066001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/643	643	684.jp2	/asm0566/image/684.jp2
Page 67																													asm0566000101						asm05660001010067001		119512592 Bytes	4993	7977	3218600120	RGB	8	600	asm05660001010067001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/644	644	685.jp2	/asm0566/image/685.jp2
Page 68																													asm0566000101						asm05660001010068001		118428748 Bytes	4933	8001	1206968648	RGB	8	600	asm05660001010068001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/645	645	686.jp2	/asm0566/image/686.jp2
Page 69																													asm0566000101						asm05660001010069001		119687728 Bytes	4993	7989	2009570144	RGB	8	600	asm05660001010069001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/646	646	687.jp2	/asm0566/image/687.jp2
Page 70																													asm0566000101						asm05660001010070001		120297900 Bytes	4981	8049	3478201327	RGB	8	600	asm05660001010070001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/647	647	688.jp2	/asm0566/image/688.jp2
Page 71																													asm0566000101						asm05660001010071001		121310044 Bytes	4993	8097	3670829267	RGB	8	600	asm05660001010071001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/648	648	689.jp2	/asm0566/image/689.jp2
Page 72																													asm0566000101						asm05660001010072001		118817184 Bytes	4956	7990	4193475773	RGB	8	600	asm05660001010072001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/649	649	690.jp2	/asm0566/image/690.jp2
Page 73																													asm0566000101						asm05660001010073001		119246680 Bytes	4951	8027	1586685376	RGB	8	600	asm05660001010073001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/650	650	691.jp2	/asm0566/image/691.jp2
Page 74																													asm0566000101						asm05660001010074001		119760068 Bytes	4981	8013	2712261481	RGB	8	600	asm05660001010074001.tif		2012-10-24	2012-10-24	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/651	651	692.jp2	/asm0566/image/692.jp2
