Title	Photographer	Contributors	Summary	Note	Subject	Genre	Date	Coverage  Temporal	Location	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Copyright	Rights	Editor	Object ID	Hardware	Software	Directory	Digital ID	Type	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Exterior view of the Whitten Learning Center	Blakeley, Ron			Written on verso: "Octogonal Bldg. University College and Audio Visual April, 1961 R.B."	Octogonal Building	Aerial Photographs	1961-04	19601970	Coral Gables, Florida	1 b&w photograph; 24.2 x 19.4 cm	ENG	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 7;  Folder No. 12;  Folder Title: Learning Center: Exterior views	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420024960001001	Image	image/tiff	14129.381 KB	6195	5028	0x29F85C5F	RGB	24-bit depth	600 dpi	asu06420024960001001.tif		2008-01-23	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2329	2329	2310.jp2	/umphotos/image/2310.jp2
Exterior view of the West Laboratory					West Laboratory School	Photographs			Coral Gables, Florida	1 b&w photograph; 25.4 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 20;  Folder No. 18;  Folder Title: West Laboratory Exterior Views.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420025200001001	Image	image/tiff	11164.056 KB	6115	4950	0x188EB558	RGB	24-bit depth	600 dpi	asu06420025200001001.tif		2008-01-23	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2330	2330	2334.jp2	/umphotos/image/2334.jp2
Spa building for the University of Miami.				Written on verso: "Spa building 23 Belle Isle. Rented in 1942 for Marine Biological Investigations formerly used for medical treatment rooms."		Photographs	1942	1940-1950	Coral Gables, Florida	1 b&w photograph; 24.1 x 19 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series I: Buildings and Grounds	Box No. 18;  Folder No. 9;  Folder Title: Spa Building Exterior Views -1942	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420024080001001	Image	image/tiff	6778.494 KB	5752	4512	0xE17FF1E8	RGB	24-bit depth	600 dpi	asu06420024080001001.tif		2008-01-23	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2331	2331	2223.jp2	/umphotos/image/2223.jp2
Students on the new temporary campus site	Fleming, Fred B.			Printed on note attached to verso: "Students on the raw new campus site, between classes, 1947. Merrick Bldg. in background."		Photograph	1947	1940-1950	Coral Gables, Florida	1 b&w photograph; 24.3 x 19.5 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series I: Buildings and Grounds	Box No. 19;  Folder No. 17;  Folder Title: Wooden Buildings: Exterior Views	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420024780001001	Image	image/tiff	9530.936 KB	5778	4596	0x56A6ADCA	RGB	24-bit depth	600 dpi	asu06420024780001001.tif		2008-01-23	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2332	2332	2292.jp2	/umphotos/image/2292.jp2
Proposed addition for the Student Center						Architectural Drawings			Coral Gables, Florida	1 b&w photograph; 25.9 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series I: Buildings and Grounds	Box No. 18;  Folder No. 15;  Folder Title: Student Union / Cafeteria - Proposed Model Architect Robert M. Little	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420024170001001	Image	image/tiff	6270.808 KB	7123	5793	0xF53BA959	RGB	24-bit depth	600 dpi	asu06420024170001001.tif		2008-01-23	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2333	2333	2232.jp2	/umphotos/image/2232.jp2
Construction of the Baptist Student Center on the Coral Gables campus				Written on verso: "Baptist Student Center in construction"	Canterbury House	Photographs			Coral Gables (Florida)	1 b&w photograph; 25.2 x 20.5 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 19;  Folder No. 6;  Folder Title: Wesley Foundation: Canterbury House - Construction	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420025130001001	Image	image/tiff	5454.261 KB	5021	6140	0x4763E0BB	RGB	24-bit depth	600 dpi	asu06420025130001001.tif		2008-01-23	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2334	2334	2327.jp2	/umphotos/image/2327.jp2
Student Union by Lake Osceola	Fleming, Fred B			Written on verso: "Student Union, Main Campus Before renovation 1940's-1960's"			1962	1960-1970	Coral Gables, Florida	1 b&w photograph; 24.3 x 19.5 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series I: Buildings and Grounds	Box No. 18;  Folder No. 22;  Folder Title: Student Unino: Exterior Views (3 of 3)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420024160001001	Image	image/tiff	8063.316 KB	5848	4578	0xC454D840	RGB	24-bit depth	600 dpi	asu06420024160001001.tif		2008-01-23	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2335	2335	2231.jp2	/umphotos/image/2231.jp2
Architectural drawing for the Veterans Housing Project	Davis, Walter	Robert M. Little (architect)		Written on front: Veterans Housing Project - General View		Architectural Drawings			Coral Gables (Florida)	1 b&w photograph; 24.2 x 19.8 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 19;  Folder No. 5;  Folder Title: Veteran's Residence Units: Proposed Model	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420025070001001	Image	image/tiff	8997.809 KB	5983	4811	0xD1F4865D	RGB	24-bit depth	600 dpi	asu06420025070001001.tif		2008-01-23	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2336	2336	2321.jp2	/umphotos/image/2321.jp2
Interior view of  the Student Union Slop Shop	Fleming. Fred B			Written on verso: "Slop Shop - July 1948", "Student Union, Main Campus"	Norman A. Whitten University Center	Photographs	1948	1940-1950	Coral Gables, Florida	1 b&w photograph; 25.9 x 20.6 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 18;  Folder No. 16;  Folder Title: Student Union - Cafeteria and Slop Shop - Interior Views 1953.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420024540001001	Image	image/tiff	10234.115 KB	6121	4973	0x829B2C1F	RGB	24-bit depth	600 dpi	asu06420024540001001.tif		2008-01-23	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2337	2337	2269.jp2	/umphotos/image/2269.jp2
Student Club Howdy dance						Photographs			Coral Gables, Florida	1 b&w photograph; 23.3 x 18.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series I: Buildings and Grounds	Box No. 19;  Folder No. 5;  Folder Title: Student Union - Interior.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420024620001001	Image	image/tiff	11873.548 KB	5512	4294	0x21E72AE6	RGB	24-bit depth	600 dpi	asu06420024620001001.tif		2008-01-23	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2338	2338	2277.jp2	/umphotos/image/2277.jp2
Aerial drawing of the University of Miami stadium and athletic field						Photographs; Architectural Drawings			Coral Gables (Florida)	1 b&w photograph; 25.9 x 20.6 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 18;  Folder No. 16;  Folder Title: Stadiums amd Athletic Field Proposed.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420024120001001	Image	image/tiff	8310.335 KB	6097	4956	0x1C42C0B6	RGB	24-bit depth	600 dpi	asu06420024120001001.tif		2008-01-23	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2339	2339	2227.jp2	/umphotos/image/2227.jp2
President Stanford and others on stage at the dedication ceremony for the Student Union building.						Photographs	1965	1960-1970	Coral Gables, Florida	negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series I: Buildings and Grounds	Box No. 18;  Folder No. 19;  Folder Title: Student Union Dedication 1965.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420024270001001	Image	image/tiff	2439.321 KB	2334	3423	0x6C2BEA85	RGB	24-bit depth	600 dpi	asu06420024270001001.tif		2008-01-23	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2340	2340	2242.jp2	/umphotos/image/2242.jp2
Construction workers building on the "new" campus				Written on verso: "Construction on new campus"		Photographs	1946	1940-1950	Coral Gables (Florida)	1 b&w photograph; 24.1 x 19.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 19;  Folder No. 15;  Folder Title: Wooden Buildings: Constructions	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420024790001001	Image	image/tiff	13849.634 KB	6927	6015	0x3B4A41A0	RGB	24-bit depth	600 dpi	asu06420024790001001.tif		2008-01-23	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2341	2341	2293.jp2	/umphotos/image/2293.jp2
Student in line at the Student Union Slop Shop						Photographs			Coral Gables, Florida	1 b&w photograph; 17.7 x 12.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series I: Buildings and Grounds	Box No. 18;  Folder No. 16;  Folder Title: Student Union - Cafeteria and Slop Shop - Interior Views 1953	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420024190001001	Image	image/tiff	3775.14 KB	4253	3035	0xFBBEB10F	RGB	24-bit depth	600 dpi	asu06420024190001001.tif		2008-01-23	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2342	2342	2234.jp2	/umphotos/image/2234.jp2
Groundbreaking ceremony for the new Student Union					Norman A. Whitten University Center	Photographs	1964	1960-1970	Coral Gables, Florida	1 b&w photograph; 25.3 x 20.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 19;  Folder No. 4;  Folder Title: Student Union: Groundbreaking Ceremony.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420024530001001	Image	image/tiff	8858.043 KB	6126	5039	0xB80E73D7	RGB	24-bit depth	600 dpi	asu06420024530001001.tif		2008-01-23	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2343	2343	2268.jp2	/umphotos/image/2268.jp2
Construction of the Wesley Foundation Canterbury House on the Coral Gables campus	Schulke, Flip			Written on verso: "Wesley Foundation"	Canterbury House	Photographs			Coral Gables (Florida)	1 b&w photograph; 25.2 x 20.5 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 19;  Folder No. 6;  Folder Title: Wesley Foundation: Canterbury House - Construction	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420025110001001	Image	image/tiff	8899.079 KB	6076	4990	0x85A98A8A	RGB	24-bit depth	600 dpi	asu06420025110001001.tif		2008-01-23	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2344	2344	2325.jp2	/umphotos/image/2325.jp2
Exterior view of the West Laboratory Building under construction	Schulke, Flip			Written on verso: "West Lab School"	West Laboratory Building	Photographs			Coral Gables, Florida	1 b&w photograph; 24.3 x 19.5 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 19;  Folder No. 10;  Folder Title: West Laboratory School: Construction	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420025170001001	Image	image/tiff	9620.371 KB	5756	4618	0x7AA50AD7	RGB	24-bit depth	600 dpi	asu06420025170001001.tif		2008-01-23	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2345	2345	2331.jp2	/umphotos/image/2331.jp2
Exterior view of the Student Union eating patio	Fleming, Fred B.			Written on verso: "Eating Patio Student Union 1950s-1960s"		Photographs		1950-1960	Coral Gables, Florida	1 b&w photograph; 25.7 x 20.2 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 18;  Folder No. 22;  Folder Title: Student Union: Exterior Views (3 of 3)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420024390001001	Image	image/tiff	7315.267 KB	4367	3484	0xA60CD79E	RGB	24-bit depth	600 dpi	asu06420024390001001.tif		2008-01-23	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2346	2346	2254.jp2	/umphotos/image/2254.jp2
Architectural drawings of Stewart Charles' Houses				Text on front: "A Mortgage Company C.M. Stewart A A E 211"		Architectural Drawings; Photographs	1966-06	1960-1970	Coral Gables (Florida)	1 b&w photograph	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 18;  Folder No. 12; Folder Title: Stewart Charles Houses Negatives June 66	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420024720001001	Still Image	image/tiff	1176.32 KB	2363	1554	0xC1CE26E1	RGB	24-bit depth	600 dpi	asu06420024720001001.tif		2008-01-23	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2347	2347	2287.jp2	/umphotos/image/2287.jp2
Students inside a classroom at the West Laboratory School					West Laboratory School	Photographs			Coral Gables, Florida	1 b&w photograph; 24.3 x 19.5 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series I: Buildings and Grounds	Box No. 19;  Folder No. 13;  Folder Title: West Laboratory School: Interior Views	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420025230001001	Image	image/tiff	8108.57 KB	6240	5103	0xFBAA9C7C	RGB	24-bit depth	600 dpi	asu06420025230001001.tif		2008-01-23	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/2348	2348	2337.jp2	/umphotos/image/2337.jp2
